"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","contributing_genes"
"GO:0006163","purine nucleotide metabolic process","3/38","58/1871",0.0517241379310345,2.5467332123412,1.72251048785706,0.111086117516831,0.682580091447175,0.67166273871995,"GTPBP1/IMPDH2/GIT1",3,"GTPBP1;IMPDH2;GIT1"
"GO:0009259","ribonucleotide metabolic process","3/38","58/1871",0.0517241379310345,2.5467332123412,1.72251048785706,0.111086117516831,0.682580091447175,0.67166273871995,"GTPBP1/IMPDH2/GIT1",3,"GTPBP1;IMPDH2;GIT1"
"GO:0019693","ribose phosphate metabolic process","3/38","58/1871",0.0517241379310345,2.5467332123412,1.72251048785706,0.111086117516831,0.682580091447175,0.67166273871995,"GTPBP1/IMPDH2/GIT1",3,"GTPBP1;IMPDH2;GIT1"
"GO:0040011","locomotion","5/38","128/1871",0.0390625,1.92331414473684,1.5578912897633,0.113261620152088,0.682580091447175,0.67166273871995,"BMPR2/C5/ZMYND8/S100A4/RAB11A",5,"BMPR2;C5;ZMYND8;S100A4;RAB11A"
"GO:0010001","glial cell differentiation","2/38","29/1871",0.0689655172413793,3.3956442831216,1.87157781020022,0.115769495825117,0.682580091447175,0.67166273871995,"SOS1/PRX",2,"SOS1;PRX"
"GO:0060560","developmental growth involved in morphogenesis","2/38","29/1871",0.0689655172413793,3.3956442831216,1.87157781020022,0.115769495825117,0.682580091447175,0.67166273871995,"BMPR2/RARG",2,"BMPR2;RARG"
"GO:0060322","head development","4/38","93/1871",0.043010752688172,2.11771363893605,1.59161313847707,0.116470511065814,0.682580091447175,0.67166273871995,"SOS1/RARG/GIT1/ANKRD11",4,"SOS1;RARG;GIT1;ANKRD11"
"GO:0001890","placenta development","2/38","30/1871",0.0666666666666667,3.28245614035088,1.8141263986142,0.122502581707751,0.682580091447175,0.67166273871995,"BMPR2/DEDD",2,"BMPR2;DEDD"
"GO:0003007","heart morphogenesis","2/38","30/1871",0.0666666666666667,3.28245614035088,1.8141263986142,0.122502581707751,0.682580091447175,0.67166273871995,"SOS1/BMPR2",2,"SOS1;BMPR2"
"GO:1903312","negative regulation of mRNA metabolic process","2/38","30/1871",0.0666666666666667,3.28245614035088,1.8141263986142,0.122502581707751,0.682580091447175,0.67166273871995,"ACIN1/METTL16",2,"ACIN1;METTL16"
"GO:0048729","tissue morphogenesis","3/38","61/1871",0.0491803278688525,2.42148403796376,1.62479654336719,0.12437919352586,0.682580091447175,0.67166273871995,"SOS1/BMPR2/RARG",3,"SOS1;BMPR2;RARG"
"GO:0051493","regulation of cytoskeleton organization","3/38","61/1871",0.0491803278688525,2.42148403796376,1.62479654336719,0.12437919352586,0.682580091447175,0.67166273871995,"FCHSD2/ARF1/GIT1",3,"FCHSD2;ARF1;GIT1"
"GO:0033365","protein localization to organelle","5/38","133/1871",0.037593984962406,1.85100910170162,1.46577229428461,0.127886106385641,0.682580091447175,0.67166273871995,"LAMTOR4/TOMM40/ZMYND8/GIT1/RAB11A",5,"LAMTOR4;TOMM40;ZMYND8;GIT1;RAB11A"
"GO:0006887","exocytosis","2/38","31/1871",0.0645161290322581,3.17657045840407,1.75904129456171,0.129331640138226,0.682580091447175,0.67166273871995,"GIT1/RAB11A",2,"GIT1;RAB11A"
"GO:0048024","regulation of mRNA splicing, via spliceosome","2/38","31/1871",0.0645161290322581,3.17657045840407,1.75904129456171,0.129331640138226,0.682580091447175,0.67166273871995,"ACIN1/METTL16",2,"ACIN1;METTL16"
"GO:1902115","regulation of organelle assembly","2/38","31/1871",0.0645161290322581,3.17657045840407,1.75904129456171,0.129331640138226,0.682580091447175,0.67166273871995,"TMEM39A/RAB11A",2,"TMEM39A;RAB11A"
"GO:0009887","animal organ morphogenesis","4/38","97/1871",0.0412371134020619,2.03038524145415,1.50016855504788,0.130559621668183,0.682580091447175,0.67166273871995,"SOS1/BMPR2/RARG/ANKRD11",4,"SOS1;BMPR2;RARG;ANKRD11"
"GO:0051258","protein polymerization","2/38","32/1871",0.0625,3.07730263157895,1.70614235676315,0.136250268103189,0.682580091447175,0.67166273871995,"FCHSD2/GIT1",2,"FCHSD2;GIT1"
"GO:1903313","positive regulation of mRNA metabolic process","2/38","32/1871",0.0625,3.07730263157895,1.70614235676315,0.136250268103189,0.682580091447175,0.67166273871995,"GTPBP1/METTL16",2,"GTPBP1;METTL16"
"GO:0003018","vascular process in circulatory system","2/38","33/1871",0.0606060606060606,2.98405103668262,1.6552684031494,0.143252270577648,0.682580091447175,0.67166273871995,"BMPR2/SLC2A3",2,"BMPR2;SLC2A3"
"GO:0006898","receptor-mediated endocytosis","2/38","33/1871",0.0606060606060606,2.98405103668262,1.6552684031494,0.143252270577648,0.682580091447175,0.67166273871995,"FCHSD2/ARF1",2,"FCHSD2;ARF1"
"GO:0009101","glycoprotein biosynthetic process","2/38","33/1871",0.0606060606060606,2.98405103668262,1.6552684031494,0.143252270577648,0.682580091447175,0.67166273871995,"ALG8/BMPR2",2,"ALG8;BMPR2"
"GO:0030336","negative regulation of cell migration","2/38","33/1871",0.0606060606060606,2.98405103668262,1.6552684031494,0.143252270577648,0.682580091447175,0.67166273871995,"C5/ZMYND8",2,"C5;ZMYND8"
"GO:0031334","positive regulation of protein-containing complex assembly","2/38","33/1871",0.0606060606060606,2.98405103668262,1.6552684031494,0.143252270577648,0.682580091447175,0.67166273871995,"FCHSD2/GIT1",2,"FCHSD2;GIT1"
"GO:0061448","connective tissue development","2/38","33/1871",0.0606060606060606,2.98405103668262,1.6552684031494,0.143252270577648,0.682580091447175,0.67166273871995,"BMPR2/RARG",2,"BMPR2;RARG"
"GO:0000280","nuclear division","3/38","66/1871",0.0454545454545455,2.23803827751196,1.47400448884537,0.147761712101257,0.682580091447175,0.67166273871995,"TOM1L2/KIF22/RAB11A",3,"TOM1L2;KIF22;RAB11A"
"GO:1903706","regulation of hemopoiesis","3/38","66/1871",0.0454545454545455,2.23803827751196,1.47400448884537,0.147761712101257,0.682580091447175,0.67166273871995,"SOS1/ACIN1/RARG",3,"SOS1;ACIN1;RARG"
"GO:0000070","mitotic sister chromatid segregation","2/38","34/1871",0.0588235294117647,2.89628482972136,1.60627470448043,0.15033165508435,0.682580091447175,0.67166273871995,"KIF22/RAB11A",2,"KIF22;RAB11A"
"GO:0045637","regulation of myeloid cell differentiation","2/38","34/1871",0.0588235294117647,2.89628482972136,1.60627470448043,0.15033165508435,0.682580091447175,0.67166273871995,"ACIN1/RARG",2,"ACIN1;RARG"
"GO:2000146","negative regulation of cell motility","2/38","34/1871",0.0588235294117647,2.89628482972136,1.60627470448043,0.15033165508435,0.682580091447175,0.67166273871995,"C5/ZMYND8",2,"C5;ZMYND8"
"GO:0048468","cell development","9/38","305/1871",0.0295081967213115,1.45289042277826,1.24445313673216,0.152823356833943,0.682580091447175,0.67166273871995,"SOS1/ACIN1/BMPR2/KREMEN1/PRX/ZMYND8/RARG/GIT1/RAB11A",9,"SOS1;ACIN1;BMPR2;KREMEN1;PRX;ZMYND8;RARG;GIT1;RAB11A"
"GO:0098657","import into cell","4/38","103/1871",0.0388349514563107,1.91211037301993,1.37074366015791,0.152985350774847,0.682580091447175,0.67166273871995,"FCHSD2/ARF1/SLC43A1/SLC2A3",4,"FCHSD2;ARF1;SLC43A1;SLC2A3"
"GO:0007010","cytoskeleton organization","6/38","181/1871",0.0331491712707182,1.63216051177668,1.28811509065777,0.154566234475515,0.682580091447175,0.67166273871995,"ALKBH4/FCHSD2/ARF1/ZMYM4/GIT1/RAB11A",6,"ALKBH4;FCHSD2;ARF1;ZMYM4;GIT1;RAB11A"
"GO:0030334","regulation of cell migration","4/38","104/1871",0.0384615384615385,1.89372469635628,1.34999923682395,0.156864355450054,0.682580091447175,0.67166273871995,"BMPR2/C5/ZMYND8/RAB11A",4,"BMPR2;C5;ZMYND8;RAB11A"
"GO:0051302","regulation of cell division","2/38","35/1871",0.0571428571428571,2.81353383458647,1.55903087252444,0.157482626379502,0.682580091447175,0.67166273871995,"GIT1/RAB11A",2,"GIT1;RAB11A"
"GO:0060485","mesenchyme development","2/38","35/1871",0.0571428571428571,2.81353383458647,1.55903087252444,0.157482626379502,0.682580091447175,0.67166273871995,"BMPR2/S100A4",2,"BMPR2;S100A4"
"GO:0090150","establishment of protein localization to membrane","2/38","35/1871",0.0571428571428571,2.81353383458647,1.55903087252444,0.157482626379502,0.682580091447175,0.67166273871995,"TOMM40/RAB11A",2,"TOMM40;RAB11A"
"GO:0044087","regulation of cellular component biogenesis","5/38","143/1871",0.034965034965035,1.72156790577843,1.29242314535096,0.159654921988438,0.682580091447175,0.67166273871995,"FCHSD2/TMEM39A/ZMYND8/GIT1/RAB11A",5,"FCHSD2;TMEM39A;ZMYND8;GIT1;RAB11A"
"GO:0065008","regulation of biological quality","9/38","309/1871",0.029126213592233,1.43408277976495,1.20210568655297,0.161960302859105,0.682580091447175,0.67166273871995,"LAMTOR4/BMPR2/FCHSD2/ARF1/ZMYND8/RARG/GIT1/RAB11A/METTL16",9,"LAMTOR4;BMPR2;FCHSD2;ARF1;ZMYND8;RARG;GIT1;RAB11A;METTL16"
"GO:0009117","nucleotide metabolic process","3/38","69/1871",0.0434782608695652,2.14073226544622,1.38983180800828,0.162452038122535,0.682580091447175,0.67166273871995,"GTPBP1/IMPDH2/GIT1",3,"GTPBP1;IMPDH2;GIT1"
"GO:0040013","negative regulation of locomotion","2/38","36/1871",0.0555555555555556,2.73538011695906,1.51341907132139,0.164699581262152,0.682580091447175,0.67166273871995,"C5/ZMYND8",2,"C5;ZMYND8"
"GO:0046651","lymphocyte proliferation","2/38","36/1871",0.0555555555555556,2.73538011695906,1.51341907132139,0.164699581262152,0.682580091447175,0.67166273871995,"SOS1/IMPDH2",2,"SOS1;IMPDH2"
"GO:0007399","nervous system development","8/38","268/1871",0.0298507462686567,1.46975648075412,1.19592731492973,0.166090637062017,0.682580091447175,0.67166273871995,"SOS1/BMPR2/KREMEN1/PRX/ZMYND8/RARG/GIT1/RAB11A",8,"SOS1;BMPR2;KREMEN1;PRX;ZMYND8;RARG;GIT1;RAB11A"
"GO:0048598","embryonic morphogenesis","3/38","70/1871",0.0428571428571429,2.11015037593985,1.36271596207843,0.167448572891356,0.682580091447175,0.67166273871995,"SOS1/BMPR2/RARG",3,"SOS1;BMPR2;RARG"
"GO:0006397","mRNA processing","4/38","107/1871",0.0373831775700935,1.84062961141171,1.28907638240328,0.168728403028514,0.682580091447175,0.67166273871995,"ACIN1/DDX46/METTL16/GEMIN8",4,"ACIN1;DDX46;METTL16;GEMIN8"
"GO:0051301","cell division","4/38","107/1871",0.0373831775700935,1.84062961141171,1.28907638240328,0.168728403028514,0.682580091447175,0.67166273871995,"ALKBH4/ARF1/GIT1/RAB11A",4,"ALKBH4;ARF1;GIT1;RAB11A"
"GO:2000145","regulation of cell motility","4/38","107/1871",0.0373831775700935,1.84062961141171,1.28907638240328,0.168728403028514,0.682580091447175,0.67166273871995,"BMPR2/C5/ZMYND8/RAB11A",4,"BMPR2;C5;ZMYND8;RAB11A"
"GO:0009100","glycoprotein metabolic process","2/38","37/1871",0.0540540540540541,2.66145092460882,1.46933249460368,0.171977103504581,0.682580091447175,0.67166273871995,"ALG8/BMPR2",2,"ALG8;BMPR2"
"GO:0032943","mononuclear cell proliferation","2/38","37/1871",0.0540540540540541,2.66145092460882,1.46933249460368,0.171977103504581,0.682580091447175,0.67166273871995,"SOS1/IMPDH2",2,"SOS1;IMPDH2"
"GO:0050684","regulation of mRNA processing","2/38","37/1871",0.0540540540540541,2.66145092460882,1.46933249460368,0.171977103504581,0.682580091447175,0.67166273871995,"ACIN1/METTL16",2,"ACIN1;METTL16"
"GO:0048285","organelle fission","3/38","72/1871",0.0416666666666667,2.0515350877193,1.30980246819954,0.17758092073677,0.682580091447175,0.67166273871995,"TOM1L2/KIF22/RAB11A",3,"TOM1L2;KIF22;RAB11A"
"GO:0050900","leukocyte migration","2/38","38/1871",0.0526315789473684,2.59141274238227,1.42667406372614,0.1793099589011,0.682580091447175,0.67166273871995,"SOS1/C5",2,"SOS1;C5"
"GO:0051241","negative regulation of multicellular organismal process","4/38","111/1871",0.036036036036036,1.77430061640588,1.2107267268218,0.185047133781199,0.682580091447175,0.67166273871995,"BMPR2/KREMEN1/RARG/GIT1",4,"BMPR2;KREMEN1;RARG;GIT1"
"GO:0003281","ventricular septum development","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0006029","proteoglycan metabolic process","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0006809","nitric oxide biosynthetic process","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"ASL",1,"ASL"
"GO:0006893","Golgi to plasma membrane transport","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0007032","endosome organization","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0007265","Ras protein signal transduction","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0009303","rRNA transcription","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"DEDD",1,"DEDD"
"GO:0032456","endocytic recycling","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0043470","regulation of carbohydrate catabolic process","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0043648","dicarboxylic acid metabolic process","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"ASL",1,"ASL"
"GO:0044380","protein localization to cytoskeleton","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0045912","negative regulation of carbohydrate metabolic process","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0046209","nitric oxide metabolic process","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"ASL",1,"ASL"
"GO:0048025","negative regulation of mRNA splicing, via spliceosome","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"ACIN1",1,"ACIN1"
"GO:0048678","response to axon injury","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"KREMEN1",1,"KREMEN1"
"GO:0050686","negative regulation of mRNA processing","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"ACIN1",1,"ACIN1"
"GO:0051058","negative regulation of small GTPase mediated signal transduction","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0070167","regulation of biomineral tissue development","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:1901184","regulation of ERBB signaling pathway","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:1904377","positive regulation of protein localization to cell periphery","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:2001057","reactive nitrogen species metabolic process","1/38","10/1871",0.1,4.92368421052632,1.79082120982927,0.18591549584176,0.682580091447175,0.67166273871995,"ASL",1,"ASL"
"GO:0032956","regulation of actin cytoskeleton organization","2/38","39/1871",0.0512820512820513,2.52496626180837,1.38535530926762,0.186693090432731,0.682580091447175,0.67166273871995,"FCHSD2/ARF1",2,"FCHSD2;ARF1"
"GO:0051130","positive regulation of cellular component organization","5/38","151/1871",0.033112582781457,1.63035901010805,1.16290324968823,0.187269567539749,0.682580091447175,0.67166273871995,"BMPR2/FCHSD2/ZMYND8/GIT1/RAB11A",5,"BMPR2;FCHSD2;ZMYND8;GIT1;RAB11A"
"GO:0072521","purine-containing compound metabolic process","3/38","75/1871",0.04,1.96947368421053,1.2335162056792,0.193101901283925,0.682580091447175,0.67166273871995,"GTPBP1/IMPDH2/GIT1",3,"GTPBP1;IMPDH2;GIT1"
"GO:1903311","regulation of mRNA metabolic process","3/38","75/1871",0.04,1.96947368421053,1.2335162056792,0.193101901283925,0.682580091447175,0.67166273871995,"ACIN1/GTPBP1/METTL16",3,"ACIN1;GTPBP1;METTL16"
"GO:0040012","regulation of locomotion","4/38","113/1871",0.0353982300884956,1.74289706567303,1.17270775855791,0.193406145759195,0.682580091447175,0.67166273871995,"BMPR2/C5/ZMYND8/RAB11A",4,"BMPR2;C5;ZMYND8;RAB11A"
"GO:0003002","regionalization","2/38","40/1871",0.05,2.46184210526316,1.34529540639659,0.194121613545256,0.682580091447175,0.67166273871995,"BMPR2/RARG",2,"BMPR2;RARG"
"GO:0007018","microtubule-based movement","2/38","40/1871",0.05,2.46184210526316,1.34529540639659,0.194121613545256,0.682580091447175,0.67166273871995,"KIF22/RAB11A",2,"KIF22;RAB11A"
"GO:0007409","axonogenesis","2/38","40/1871",0.05,2.46184210526316,1.34529540639659,0.194121613545256,0.682580091447175,0.67166273871995,"SOS1/BMPR2",2,"SOS1;BMPR2"
"GO:0060070","canonical Wnt signaling pathway","2/38","40/1871",0.05,2.46184210526316,1.34529540639659,0.194121613545256,0.682580091447175,0.67166273871995,"KREMEN1/RARG",2,"KREMEN1;RARG"
"GO:0051239","regulation of multicellular organismal process","9/38","323/1871",0.0278637770897833,1.37192439302591,1.05779574324623,0.196083021773656,0.682580091447175,0.67166273871995,"SOS1/ACIN1/BMPR2/KREMEN1/C5/ZMYND8/RARG/GIT1/RAB11A",9,"SOS1;ACIN1;BMPR2;KREMEN1;C5;ZMYND8;RARG;GIT1;RAB11A"
"GO:0010638","positive regulation of organelle organization","3/38","76/1871",0.0394736842105263,1.9435595567867,1.20885790974632,0.198354738925272,0.682580091447175,0.67166273871995,"FCHSD2/GIT1/RAB11A",3,"FCHSD2;GIT1;RAB11A"
"GO:0051056","regulation of small GTPase mediated signal transduction","2/38","41/1871",0.0487804878048781,2.4017971758665,1.30642033958101,0.201590811538216,0.682580091447175,0.67166273871995,"SOS1/GIT1",2,"SOS1;GIT1"
"GO:0055085","transmembrane transport","5/38","155/1871",0.032258064516129,1.58828522920204,1.1008458779901,0.20173107643262,0.682580091447175,0.67166273871995,"SLC16A11/SLC43A1/TOMM40/SLC2A3/RAB11A",5,"SLC16A11;SLC43A1;TOMM40;SLC2A3;RAB11A"
"GO:0060284","regulation of cell development","4/38","115/1871",0.0347826086956522,1.71258581235698,1.13541650940551,0.201889425306607,0.682580091447175,0.67166273871995,"SOS1/ACIN1/BMPR2/RARG",4,"SOS1;ACIN1;BMPR2;RARG"
"GO:0002260","lymphocyte homeostasis","1/38","11/1871",0.0909090909090909,4.47607655502392,1.66441097980356,0.202538392756329,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0006414","translational elongation","1/38","11/1871",0.0909090909090909,4.47607655502392,1.66441097980356,0.202538392756329,0.682580091447175,0.67166273871995,"GTPBP1",1,"GTPBP1"
"GO:0010977","negative regulation of neuron projection development","1/38","11/1871",0.0909090909090909,4.47607655502392,1.66441097980356,0.202538392756329,0.682580091447175,0.67166273871995,"KREMEN1",1,"KREMEN1"
"GO:0016242","negative regulation of macroautophagy","1/38","11/1871",0.0909090909090909,4.47607655502392,1.66441097980356,0.202538392756329,0.682580091447175,0.67166273871995,"TMEM39A",1,"TMEM39A"
"GO:0030282","bone mineralization","1/38","11/1871",0.0909090909090909,4.47607655502392,1.66441097980356,0.202538392756329,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0030833","regulation of actin filament polymerization","1/38","11/1871",0.0909090909090909,4.47607655502392,1.66441097980356,0.202538392756329,0.682580091447175,0.67166273871995,"FCHSD2",1,"FCHSD2"
"GO:0031122","cytoplasmic microtubule organization","1/38","11/1871",0.0909090909090909,4.47607655502392,1.66441097980356,0.202538392756329,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0033119","negative regulation of RNA splicing","1/38","11/1871",0.0909090909090909,4.47607655502392,1.66441097980356,0.202538392756329,0.682580091447175,0.67166273871995,"ACIN1",1,"ACIN1"
"GO:0036465","synaptic vesicle recycling","1/38","11/1871",0.0909090909090909,4.47607655502392,1.66441097980356,0.202538392756329,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0045454","cell redox homeostasis","1/38","11/1871",0.0909090909090909,4.47607655502392,1.66441097980356,0.202538392756329,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0048524","positive regulation of viral process","1/38","11/1871",0.0909090909090909,4.47607655502392,1.66441097980356,0.202538392756329,0.682580091447175,0.67166273871995,"TMEM39A",1,"TMEM39A"
