"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006397","mRNA processing","11/147","353/8855",0.0311614730878187,1.87710778362336,2.18498763408223,0.0327626015892716,0.546383527792934,0.531324537871179,"GEMIN8/U2AF2/ALKBH5/ACIN1/YJU2/METTL16/TBRG4/DDX46/TRMT61A/GEMIN4/TSEN54",11
"GO:0006892","post-Golgi vesicle-mediated transport","4/147","73/8855",0.0547945205479452,3.30071754729289,2.56446770645142,0.0328451106523749,0.546383527792934,0.531324537871179,"RAB11A/KRT18/MACF1/LAMP1",4
"GO:0048659","smooth muscle cell proliferation","4/147","73/8855",0.0547945205479452,3.30071754729289,2.56446770645142,0.0328451106523749,0.546383527792934,0.531324537871179,"ID2/GNA12/PDCD4/BMPR2",4
"GO:1903050","regulation of proteolysis involved in protein catabolic process","6/147","145/8855",0.0413793103448276,2.49261083743842,2.35445682101162,0.0335214396521021,0.546383527792934,0.531324537871179,"KEAP1/USP9X/GNA12/VCP/GABARAP/RPS7",6
"GO:0038061","non-canonical NF-kappaB signal transduction","4/147","74/8855",0.0540540540540541,3.25611325611326,2.53205995353729,0.0342891283010402,0.546383527792934,0.531324537871179,"TRIP6/EDAR/PDCD4/VCP",4
"GO:0120035","regulation of plasma membrane bounded cell projection organization","11/147","357/8855",0.030812324929972,1.85607576363879,2.14514751500059,0.0351354443447401,0.546383527792934,0.531324537871179,"TNFRSF12A/FYN/ZMYND8/RAB11A/LIMK1/CORO1C/PREX1/USP9X/MACF1/KREMEN1/BMPR2",11
"GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","2/147","18/8855",0.111111111111111,6.69312169312169,3.14125728090353,0.0351963412571375,0.546383527792934,0.531324537871179,"EXOSC2/RPS21",2
"GO:0002082","regulation of oxidative phosphorylation","2/147","18/8855",0.111111111111111,6.69312169312169,3.14125728090353,0.0351963412571375,0.546383527792934,0.531324537871179,"PPIF/VCP",2
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","2/147","18/8855",0.111111111111111,6.69312169312169,3.14125728090353,0.0351963412571375,0.546383527792934,0.531324537871179,"FYN/LIMK1",2
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","2/147","18/8855",0.111111111111111,6.69312169312169,3.14125728090353,0.0351963412571375,0.546383527792934,0.531324537871179,"FYN/LIMK1",2
"GO:0045429","positive regulation of nitric oxide biosynthetic process","2/147","18/8855",0.111111111111111,6.69312169312169,3.14125728090353,0.0351963412571375,0.546383527792934,0.531324537871179,"NFATC3/ASL",2
"GO:0046164","alcohol catabolic process","2/147","18/8855",0.111111111111111,6.69312169312169,3.14125728090353,0.0351963412571375,0.546383527792934,0.531324537871179,"TPI1/NUDT3",2
"GO:0048025","negative regulation of mRNA splicing, via spliceosome","2/147","18/8855",0.111111111111111,6.69312169312169,3.14125728090353,0.0351963412571375,0.546383527792934,0.531324537871179,"U2AF2/ACIN1",2
"GO:0050686","negative regulation of mRNA processing","2/147","18/8855",0.111111111111111,6.69312169312169,3.14125728090353,0.0351963412571375,0.546383527792934,0.531324537871179,"U2AF2/ACIN1",2
"GO:0051125","regulation of actin nucleation","2/147","18/8855",0.111111111111111,6.69312169312169,3.14125728090353,0.0351963412571375,0.546383527792934,0.531324537871179,"FCHSD2/ARF1",2
"GO:0060317","cardiac epithelial to mesenchymal transition","2/147","18/8855",0.111111111111111,6.69312169312169,3.14125728090353,0.0351963412571375,0.546383527792934,0.531324537871179,"TBX3/PDCD4",2
"GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation","2/147","18/8855",0.111111111111111,6.69312169312169,3.14125728090353,0.0351963412571375,0.546383527792934,0.531324537871179,"GNA12/PDCD4",2
"GO:0061024","membrane organization","14/147","496/8855",0.0282258064516129,1.7002688172043,2.08543990433977,0.0357677390623287,0.546383527792934,0.531324537871179,"CD9/ZMYND8/PRX/PPIF/CORO1C/TOMM40/SPIRE1/FCHSD2/TP53/TOR1AIP1/ARF1/ALKBH4/CDC25A/TRAPPC12",14
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","5/147","110/8855",0.0454545454545455,2.73809523809524,2.3831930374345,0.0359729290227492,0.546383527792934,0.531324537871179,"FYN/TMEM161A/PPIF/TP53/RPS7",5
"GO:0030101","natural killer cell activation","3/147","44/8855",0.0681818181818182,4.10714285714286,2.68438111547722,0.0361769961621533,0.546383527792934,0.531324537871179,"FYN/ID2/LAMP1",3
"GO:0032922","circadian regulation of gene expression","3/147","44/8855",0.0681818181818182,4.10714285714286,2.68438111547722,0.0361769961621533,0.546383527792934,0.531324537871179,"ID2/PER1/TOP1",3
"GO:0097352","autophagosome maturation","3/147","44/8855",0.0681818181818182,4.10714285714286,2.68438111547722,0.0361769961621533,0.546383527792934,0.531324537871179,"VCP/GABARAP/TMEM39A",3
"GO:0030162","regulation of proteolysis","8/147","229/8855",0.0349344978165939,2.10438760657101,2.19990412787518,0.036752105863221,0.546383527792934,0.531324537871179,"KEAP1/USP9X/TP53/GNA12/VCP/TSPAN5/GABARAP/RPS7",8
"GO:0042274","ribosomal small subunit biogenesis","4/147","76/8855",0.0526315789473684,3.17042606516291,2.4688714865809,0.0372867442962782,0.546383527792934,0.531324537871179,"RPS19/RPS6/RPS21/RPS7",4
"GO:0045104","intermediate filament cytoskeleton organization","3/147","45/8855",0.0666666666666667,4.01587301587302,2.63512104955231,0.0383033947210451,0.546383527792934,0.531324537871179,"KRT18/MACF1/KRT86",3
"GO:0038094","Fc-gamma receptor signaling pathway","2/147","19/8855",0.105263157894737,6.34085213032581,3.02781068265594,0.0389166470267618,0.546383527792934,0.531324537871179,"FYN/LIMK1",2
"GO:0046329","negative regulation of JNK cascade","2/147","19/8855",0.105263157894737,6.34085213032581,3.02781068265594,0.0389166470267618,0.546383527792934,0.531324537871179,"PDCD4/PER1",2
"GO:0048246","macrophage chemotaxis","2/147","19/8855",0.105263157894737,6.34085213032581,3.02781068265594,0.0389166470267618,0.546383527792934,0.531324537871179,"C5/CORO1C",2
"GO:0060351","cartilage development involved in endochondral bone morphogenesis","2/147","19/8855",0.105263157894737,6.34085213032581,3.02781068265594,0.0389166470267618,0.546383527792934,0.531324537871179,"SERPINH1/RARG",2
"GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","2/147","19/8855",0.105263157894737,6.34085213032581,3.02781068265594,0.0389166470267618,0.546383527792934,0.531324537871179,"TP53/RPS7",2
"GO:1904407","positive regulation of nitric oxide metabolic process","2/147","19/8855",0.105263157894737,6.34085213032581,3.02781068265594,0.0389166470267618,0.546383527792934,0.531324537871179,"NFATC3/ASL",2
"GO:0072524","pyridine-containing compound metabolic process","5/147","113/8855",0.0442477876106195,2.66540244416351,2.3148466951193,0.0396843183949324,0.546383527792934,0.531324537871179,"GIT1/TPI1/TP53/MDH2/VCP",5
"GO:0006302","double-strand break repair","8/147","233/8855",0.0343347639484979,2.06826078070713,2.14694268985188,0.0400609344333073,0.546383527792934,0.531324537871179,"ZMYND8/MCM4/SPIRE1/TP53/VCP/UBE2V2/AP5Z1/RTEL1",8
"GO:0034502","protein localization to chromosome","4/147","78/8855",0.0512820512820513,3.08913308913309,2.40773993439139,0.040430819847568,0.546383527792934,0.531324537871179,"ZMYND8/BUB3/VCP/TRAPPC12",4
"GO:0006893","Golgi to plasma membrane transport","3/147","46/8855",0.0652173913043478,3.92857142857143,2.58726341769633,0.0404923228577054,0.546383527792934,0.531324537871179,"RAB11A/KRT18/MACF1",3
"GO:0045103","intermediate filament-based process","3/147","46/8855",0.0652173913043478,3.92857142857143,2.58726341769633,0.0404923228577054,0.546383527792934,0.531324537871179,"KRT18/MACF1/KRT86",3
"GO:0009205","purine ribonucleoside triphosphate metabolic process","6/147","152/8855",0.0394736842105263,2.37781954887218,2.22612148187389,0.0407423125171018,0.546383527792934,0.531324537871179,"GTPBP1/GIT1/TPI1/OLA1/VCP/IMPDH2",6
"GO:0031344","regulation of cell projection organization","11/147","366/8855",0.0300546448087432,1.8104345563362,2.05730860533605,0.0409149611049881,0.546383527792934,0.531324537871179,"TNFRSF12A/FYN/ZMYND8/RAB11A/LIMK1/CORO1C/PREX1/USP9X/MACF1/KREMEN1/BMPR2",11
"GO:0060348","bone development","5/147","114/8855",0.043859649122807,2.64202172096909,2.29255613924547,0.0409714630138568,0.546383527792934,0.531324537871179,"FOXN3/TP53/SERPINH1/RARG/BMPR2",5
"GO:0042176","regulation of protein catabolic process","8/147","235/8855",0.0340425531914894,2.05065856129686,2.12085568637471,0.0417878978792706,0.546383527792934,0.531324537871179,"FYN/KEAP1/USP9X/GNA12/DEDD/VCP/TSPAN5/GABARAP",8
"GO:0006399","tRNA metabolic process","6/147","153/8855",0.0392156862745098,2.36227824463119,2.20836681807064,0.0418482876970499,0.546383527792934,0.531324537871179,"EXOSC2/TRMO/RPP25L/TRMT61A/FARSA/TSEN54",6
"GO:0050770","regulation of axonogenesis","4/147","79/8855",0.0506329113924051,3.05003013863773,2.37790609620913,0.0420578501380773,0.546383527792934,0.531324537871179,"TNFRSF12A/LIMK1/MACF1/BMPR2",4
"GO:0042254","ribosome biogenesis","8/147","236/8855",0.0338983050847458,2.04196933010492,2.10790829574338,0.0426697189179543,0.546383527792934,0.531324537871179,"RPS19/METTL16/EXOSC2/RPS6/LTO1/RPS21/RPS7/GEMIN4",8
"GO:0097061","dendritic spine organization","3/147","47/8855",0.0638297872340425,3.84498480243161,2.54073542423785,0.0427433390343208,0.546383527792934,0.531324537871179,"FYN/ZMYND8/ARF1",3
"GO:1903035","negative regulation of response to wounding","3/147","47/8855",0.0638297872340425,3.84498480243161,2.54073542423785,0.0427433390343208,0.546383527792934,0.531324537871179,"CD9/GIT1/KREMEN1",3
"GO:0046685","response to arsenic-containing substance","2/147","20/8855",0.1,6.02380952380952,2.92222802752485,0.0427791940027206,0.546383527792934,0.531324537871179,"PPIF/VCP",2
"GO:0048598","embryonic morphogenesis","10/147","324/8855",0.0308641975308642,1.85920047031158,2.04708679213501,0.0431190210528215,0.546383527792934,0.531324537871179,"FBXW4/ID2/SOS1/AHDC1/TBX3/TP53/GNA12/RPS7/RARG/BMPR2",10
"GO:0072521","purine-containing compound metabolic process","10/147","325/8855",0.0307692307692308,1.85347985347985,2.03671215336603,0.0438765345802692,0.546383527792934,0.531324537871179,"GTPBP1/GIT1/TPI1/OLA1/PPCDC/TP53/MDH2/VCP/IMPDH2/NUDT3",10
"GO:0006970","response to osmotic stress","3/147","48/8855",0.0625,3.76488095238095,2.49546953969494,0.0450559634042048,0.546383527792934,0.531324537871179,"MAP2K7/TP53/TSC22D2",3
"GO:0033077","T cell differentiation in thymus","3/147","48/8855",0.0625,3.76488095238095,2.49546953969494,0.0450559634042048,0.546383527792934,0.531324537871179,"NFATC3/SOS1/TP53",3
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","3/147","48/8855",0.0625,3.76488095238095,2.49546953969494,0.0450559634042048,0.546383527792934,0.531324537871179,"FYN/U2AF2/RPS7",3
"GO:0035107","appendage morphogenesis","4/147","81/8855",0.0493827160493827,2.97472075249853,2.31962937914391,0.0454218953205392,0.546383527792934,0.531324537871179,"FBXW4/TBX3/GNA12/RARG",4
"GO:0035108","limb morphogenesis","4/147","81/8855",0.0493827160493827,2.97472075249853,2.31962937914391,0.0454218953205392,0.546383527792934,0.531324537871179,"FBXW4/TBX3/GNA12/RARG",4
"GO:0008340","determination of adult lifespan","2/147","21/8855",0.0952380952380952,5.73696145124716,2.82357947592538,0.0467783043855975,0.546383527792934,0.531324537871179,"ATN1/TP53",2
"GO:0035886","vascular associated smooth muscle cell differentiation","2/147","21/8855",0.0952380952380952,5.73696145124716,2.82357947592538,0.0467783043855975,0.546383527792934,0.531324537871179,"NFATC3/PDCD4",2
"GO:0009144","purine nucleoside triphosphate metabolic process","6/147","158/8855",0.0379746835443038,2.2875226039783,2.12162139741353,0.0476620350116687,0.546383527792934,0.531324537871179,"GTPBP1/GIT1/TPI1/OLA1/VCP/IMPDH2",6
"GO:0009150","purine ribonucleotide metabolic process","7/147","199/8855",0.0351758793969849,2.11892797319933,2.07414570572099,0.0477029721337352,0.546383527792934,0.531324537871179,"GTPBP1/GIT1/TPI1/OLA1/VCP/IMPDH2/NUDT3",7
"GO:0051054","positive regulation of DNA metabolic process","7/147","200/8855",0.035,2.10833333333333,2.05978111801776,0.048774512673885,0.546383527792934,0.531324537871179,"TMEM161A/MAP2K7/SPIRE1/DSCC1/CDC25A/UBE2V2/RTEL1",7
"GO:0046328","regulation of JNK cascade","4/147","83/8855",0.0481927710843374,2.90304073436604,2.26311714669121,0.0489324037010673,0.546383527792934,0.531324537871179,"MAP2K7/EDAR/PDCD4/PER1",4
"GO:0048639","positive regulation of developmental growth","4/147","83/8855",0.0481927710843374,2.90304073436604,2.26311714669121,0.0489324037010673,0.546383527792934,0.531324537871179,"TNFRSF12A/LIMK1/MACF1/BMPR2",4
"GO:0051147","regulation of muscle cell differentiation","4/147","83/8855",0.0481927710843374,2.90304073436604,2.26311714669121,0.0489324037010673,0.546383527792934,0.531324537871179,"NFATC3/ID2/PDCD4/BMPR2",4
"GO:0048705","skeletal system morphogenesis","5/147","120/8855",0.0416666666666667,2.50992063492063,2.16362755955048,0.0492241940106617,0.546383527792934,0.531324537871179,"FOXN3/SERPINH1/ANKRD11/RARG/BMPR2",5
"GO:0008380","RNA splicing","10/147","332/8855",0.0301204819277108,1.81440045897877,1.9650790400343,0.0494350008565721,0.546383527792934,0.531324537871179,"GEMIN8/U2AF2/ACIN1/PRX/YJU2/METTL16/DDX46/FASTK/GEMIN4/TSEN54",10
"GO:0072091","regulation of stem cell proliferation","3/147","50/8855",0.06,3.61428571428571,2.40847746813277,0.0498639373974346,0.546383527792934,0.531324537871179,"TBX3/TP53/RARG",3
"GO:0051276","chromosome organization","11/147","379/8855",0.029023746701847,1.74833521799221,1.93459264067382,0.0503875024247619,0.546383527792934,0.531324537871179,"MAP2K7/KIF22/ACIN1/RAB11A/DSCC1/TP53/LTO1/BUB3/TRAPPC12/TOP1/RTEL1",11
"GO:0006275","regulation of DNA replication","4/147","84/8855",0.0476190476190476,2.86848072562358,2.23549100006252,0.0507424559590316,0.546383527792934,0.531324537871179,"MCM4/DSCC1/TP53/CDC25A",4
"GO:0007292","female gamete generation","4/147","84/8855",0.0476190476190476,2.86848072562358,2.23549100006252,0.0507424559590316,0.546383527792934,0.531324537871179,"SOS1/USP9X/SPIRE1/ETV6",4
"GO:0003230","cardiac atrium development","2/147","22/8855",0.0909090909090909,5.47619047619048,2.7310836360249,0.0509084474264236,0.546383527792934,0.531324537871179,"SOS1/BMPR2",2
"GO:0010661","positive regulation of muscle cell apoptotic process","2/147","22/8855",0.0909090909090909,5.47619047619048,2.7310836360249,0.0509084474264236,0.546383527792934,0.531324537871179,"TP53/PDCD4",2
"GO:0014003","oligodendrocyte development","2/147","22/8855",0.0909090909090909,5.47619047619048,2.7310836360249,0.0509084474264236,0.546383527792934,0.531324537871179,"CD9/ID2",2
"GO:0014014","negative regulation of gliogenesis","2/147","22/8855",0.0909090909090909,5.47619047619048,2.7310836360249,0.0509084474264236,0.546383527792934,0.531324537871179,"ID2/TP53",2
"GO:0033119","negative regulation of RNA splicing","2/147","22/8855",0.0909090909090909,5.47619047619048,2.7310836360249,0.0509084474264236,0.546383527792934,0.531324537871179,"U2AF2/ACIN1",2
"GO:0035137","hindlimb morphogenesis","2/147","22/8855",0.0909090909090909,5.47619047619048,2.7310836360249,0.0509084474264236,0.546383527792934,0.531324537871179,"TBX3/RARG",2
"GO:0035794","positive regulation of mitochondrial membrane permeability","2/147","22/8855",0.0909090909090909,5.47619047619048,2.7310836360249,0.0509084474264236,0.546383527792934,0.531324537871179,"PPIF/TP53",2
"GO:0099084","postsynaptic specialization organization","2/147","22/8855",0.0909090909090909,5.47619047619048,2.7310836360249,0.0509084474264236,0.546383527792934,0.531324537871179,"ZMYND8/GIT1",2
"GO:2000378","negative regulation of reactive oxygen species metabolic process","2/147","22/8855",0.0909090909090909,5.47619047619048,2.7310836360249,0.0509084474264236,0.546383527792934,0.531324537871179,"FYN/TP53",2
"GO:0006140","regulation of nucleotide metabolic process","3/147","51/8855",0.0588235294117647,3.54341736694678,2.36663846880521,0.0523581529745333,0.546383527792934,0.531324537871179,"GIT1/TP53/VCP",3
"GO:1900542","regulation of purine nucleotide metabolic process","3/147","51/8855",0.0588235294117647,3.54341736694678,2.36663846880521,0.0523581529745333,0.546383527792934,0.531324537871179,"GIT1/TP53/VCP",3
"GO:0001906","cell killing","4/147","85/8855",0.0470588235294118,2.83473389355742,2.20826895047182,0.0525889436042937,0.546383527792934,0.531324537871179,"RPS19/C5/ATN1/LAMP1",4
"GO:1903034","regulation of response to wounding","4/147","85/8855",0.0470588235294118,2.83473389355742,2.20826895047182,0.0525889436042937,0.546383527792934,0.531324537871179,"TNFRSF12A/CD9/GIT1/KREMEN1",4
"GO:0031400","negative regulation of protein modification process","5/147","123/8855",0.040650406504065,2.44870305845916,2.10205601692951,0.0536931400458162,0.546383527792934,0.531324537871179,"FYN/U2AF2/CORO1C/PDCD4/RPS7",5
"GO:0043414","macromolecule methylation","4/147","86/8855",0.0465116279069767,2.80177187153931,2.18143968304778,0.0544717760956481,0.546383527792934,0.531324537871179,"PCMT1/METTL16/TRMO/TRMT61A",4
"GO:1901874","negative regulation of post-translational protein modification","3/147","52/8855",0.0576923076923077,3.47527472527473,2.32583522802729,0.0549117122374411,0.546383527792934,0.531324537871179,"FYN/U2AF2/RPS7",3
"GO:0000963","mitochondrial RNA processing","2/147","23/8855",0.0869565217391304,5.23809523809524,2.64407832327112,0.0551642361637418,0.546383527792934,0.531324537871179,"TBRG4/FASTK",2
"GO:0001893","maternal placenta development","2/147","23/8855",0.0869565217391304,5.23809523809524,2.64407832327112,0.0551642361637418,0.546383527792934,0.531324537871179,"DEDD/BMPR2",2
