"Gene_set","Database","Pathway_ID","Pathway","GeneRatio","BgRatio","Count","P_value","Adjusted_P_value_FDR","Genes"
"loss_down","GO_BP","GO:0045927","positive regulation of growth","1/11","21/1522",1,0.142160881498031,0.356313560879868,"LIMK1"
"loss_down","GO_BP","GO:0046496","nicotinamide nucleotide metabolic process","1/11","21/1522",1,0.142160881498031,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0051053","negative regulation of DNA metabolic process","1/11","21/1522",1,0.142160881498031,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:1901796","regulation of signal transduction by p53 class mediator","1/11","21/1522",1,0.142160881498031,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:2001251","negative regulation of chromosome organization","1/11","21/1522",1,0.142160881498031,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0008283","cell population proliferation","3/11","188/1522",3,0.145128357846728,0.356313560879868,"TBRG4;FGF3;TP53"
"loss_down","GO_BP","GO:0040007","growth","2/11","95/1522",2,0.146956973879777,0.356313560879868,"LIMK1;TP53"
"loss_down","GO_BP","GO:0006275","regulation of DNA replication","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0007266","Rho protein signal transduction","1/11","22/1522",1,0.148447510614301,0.356313560879868,"LIMK1"
"loss_down","GO_BP","GO:0008637","apoptotic mitochondrial changes","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0010563","negative regulation of phosphorus metabolic process","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0016052","carbohydrate catabolic process","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0042770","signal transduction in response to DNA damage","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0043086","negative regulation of catalytic activity","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0045926","negative regulation of growth","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0045936","negative regulation of phosphate metabolic process","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0051170","import into nucleus","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0072524","pyridine-containing compound metabolic process","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:2001235","positive regulation of apoptotic signaling pathway","1/11","22/1522",1,0.148447510614301,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0006396","RNA processing","3/11","192/1522",3,0.152115883075517,0.356313560879868,"FASTK;TBRG4;TP53"
"loss_down","GO_BP","GO:0006793","phosphorus metabolic process","3/11","192/1522",3,0.152115883075517,0.356313560879868,"LIMK1;FASTK;TP53"
"loss_down","GO_BP","GO:0006796","phosphate-containing compound metabolic process","3/11","192/1522",3,0.152115883075517,0.356313560879868,"LIMK1;FASTK;TP53"
"loss_down","GO_BP","GO:0002684","positive regulation of immune system process","2/11","98/1522",2,0.154600266253771,0.356313560879868,"C5;LIMK1"
"loss_down","GO_BP","GO:0000075","cell cycle checkpoint signaling","1/11","23/1522",1,0.154692228869796,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0002263","cell activation involved in immune response","1/11","23/1522",1,0.154692228869796,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0002366","leukocyte activation involved in immune response","1/11","23/1522",1,0.154692228869796,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0002449","lymphocyte mediated immunity","1/11","23/1522",1,0.154692228869796,0.356313560879868,"C5"
"loss_down","GO_BP","GO:0009267","cellular response to starvation","1/11","23/1522",1,0.154692228869796,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0030336","negative regulation of cell migration","1/11","23/1522",1,0.154692228869796,0.356313560879868,"C5"
"loss_down","GO_BP","GO:0032204","regulation of telomere maintenance","1/11","23/1522",1,0.154692228869796,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:0060560","developmental growth involved in morphogenesis","1/11","23/1522",1,0.154692228869796,0.356313560879868,"LIMK1"
"loss_down","GO_BP","GO:0065004","protein-DNA complex assembly","1/11","23/1522",1,0.154692228869796,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","1/11","23/1522",1,0.154692228869796,0.356313560879868,"TP53"
"loss_down","GO_BP","GO:2000146","negative regulation of cell motility","1/11","23/1522",1,0.154692228869796,0.356313560879868,"C5"
"loss_down","GO_BP","GO:0006367","transcription initiation at RNA polymerase II promoter","1/11","24/1522",1,0.160895287897436,0.362456417790928,"TP53"
"loss_down","GO_BP","GO:0007517","muscle organ development","1/11","24/1522",1,0.160895287897436,0.362456417790928,"FGF3"
"loss_down","GO_BP","GO:0040013","negative regulation of locomotion","1/11","24/1522",1,0.160895287897436,0.362456417790928,"C5"
"loss_down","GO_BP","GO:0044839","cell cycle G2/M phase transition","1/11","24/1522",1,0.160895287897436,0.362456417790928,"TP53"
"loss_down","GO_BP","GO:0048638","regulation of developmental growth","1/11","24/1522",1,0.160895287897436,0.362456417790928,"LIMK1"
"loss_down","GO_BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/11","24/1522",1,0.160895287897436,0.362456417790928,"TP53"
"loss_down","GO_BP","GO:0072359","circulatory system development","2/11","101/1522",2,0.162333913249919,0.364362615506205,"FGF3;TP53"
"loss_down","GO_BP","GO:0001666","response to hypoxia","1/11","25/1522",1,0.167056937986307,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","1/11","25/1522",1,0.167056937986307,0.365043240334085,"LIMK1"
"loss_down","GO_BP","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/11","25/1522",1,0.167056937986307,0.365043240334085,"C5"
"loss_down","GO_BP","GO:0006006","glucose metabolic process","1/11","25/1522",1,0.167056937986307,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0043523","regulation of neuron apoptotic process","1/11","25/1522",1,0.167056937986307,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0071559","response to transforming growth factor beta","1/11","25/1522",1,0.167056937986307,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0071560","cellular response to transforming growth factor beta stimulus","1/11","25/1522",1,0.167056937986307,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0006281","DNA repair","2/11","103/1522",2,0.167536690398641,0.365043240334085,"AP5Z1;TP53"
"loss_down","GO_BP","GO:0007275","multicellular organism development","5/11","428/1522",5,0.170086385216041,0.365043240334085,"LIMK1;AP5Z1;FBXW4;FGF3;TP53"
"loss_down","GO_BP","GO:0002520","immune system development","1/11","26/1522",1,0.173177428087944,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","1/11","26/1522",1,0.173177428087944,0.365043240334085,"LIMK1"
"loss_down","GO_BP","GO:0007033","vacuole organization","1/11","26/1522",1,0.173177428087944,0.365043240334085,"AP5Z1"
"loss_down","GO_BP","GO:0032956","regulation of actin cytoskeleton organization","1/11","26/1522",1,0.173177428087944,0.365043240334085,"LIMK1"
"loss_down","GO_BP","GO:0034762","regulation of transmembrane transport","1/11","26/1522",1,0.173177428087944,0.365043240334085,"SLC43A1"
"loss_down","GO_BP","GO:0050769","positive regulation of neurogenesis","1/11","26/1522",1,0.173177428087944,0.365043240334085,"LIMK1"
"loss_down","GO_BP","GO:0071356","cellular response to tumor necrosis factor","1/11","26/1522",1,0.173177428087944,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:1902806","regulation of cell cycle G1/S phase transition","1/11","26/1522",1,0.173177428087944,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0010212","response to ionizing radiation","1/11","27/1522",1,0.179257005822592,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0015849","organic acid transport","1/11","27/1522",1,0.179257005822592,0.365043240334085,"SLC43A1"
"loss_down","GO_BP","GO:0016197","endosomal transport","1/11","27/1522",1,0.179257005822592,0.365043240334085,"AP5Z1"
"loss_down","GO_BP","GO:0031334","positive regulation of protein-containing complex assembly","1/11","27/1522",1,0.179257005822592,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0034612","response to tumor necrosis factor","1/11","27/1522",1,0.179257005822592,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0036293","response to decreased oxygen levels","1/11","27/1522",1,0.179257005822592,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0046651","lymphocyte proliferation","1/11","27/1522",1,0.179257005822592,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0046942","carboxylic acid transport","1/11","27/1522",1,0.179257005822592,0.365043240334085,"SLC43A1"
"loss_down","GO_BP","GO:0051302","regulation of cell division","1/11","27/1522",1,0.179257005822592,0.365043240334085,"FGF3"
"loss_down","GO_BP","GO:0051962","positive regulation of nervous system development","1/11","27/1522",1,0.179257005822592,0.365043240334085,"LIMK1"
"loss_down","GO_BP","GO:0071824","protein-DNA complex organization","1/11","27/1522",1,0.179257005822592,0.365043240334085,"TP53"
"loss_down","GO_BP","GO:0006352","DNA-templated transcription initiation","1/11","28/1522",1,0.185295917485435,0.366421187310427,"TP53"
"loss_down","GO_BP","GO:0007623","circadian rhythm","1/11","28/1522",1,0.185295917485435,0.366421187310427,"TP53"
"loss_down","GO_BP","GO:0009306","protein secretion","1/11","28/1522",1,0.185295917485435,0.366421187310427,"PDIA4"
"loss_down","GO_BP","GO:0032943","mononuclear cell proliferation","1/11","28/1522",1,0.185295917485435,0.366421187310427,"TP53"
"loss_down","GO_BP","GO:0035592","establishment of protein localization to extracellular region","1/11","28/1522",1,0.185295917485435,0.366421187310427,"PDIA4"
"loss_down","GO_BP","GO:0042594","response to starvation","1/11","28/1522",1,0.185295917485435,0.366421187310427,"TP53"
"loss_down","GO_BP","GO:0050900","leukocyte migration","1/11","28/1522",1,0.185295917485435,0.366421187310427,"C5"
"loss_down","GO_BP","GO:0071478","cellular response to radiation","1/11","28/1522",1,0.185295917485435,0.366421187310427,"TP53"
"loss_down","GO_BP","GO:0071692","protein localization to extracellular region","1/11","28/1522",1,0.185295917485435,0.366421187310427,"PDIA4"
"loss_down","GO_BP","GO:0120036","plasma membrane bounded cell projection organization","2/11","110/1522",2,0.186013587077148,0.366661397603994,"LIMK1;AP5Z1"
"loss_down","GO_BP","GO:0045930","negative regulation of mitotic cell cycle","1/11","29/1522",1,0.191294408052811,0.370979888473578,"TP53"
"loss_down","GO_BP","GO:0048863","stem cell differentiation","1/11","29/1522",1,0.191294408052811,0.370979888473578,"TP53"
"loss_down","GO_BP","GO:0051259","protein complex oligomerization","1/11","29/1522",1,0.191294408052811,0.370979888473578,"TP53"
"loss_down","GO_BP","GO:1901988","negative regulation of cell cycle phase transition","1/11","29/1522",1,0.191294408052811,0.370979888473578,"TP53"
"loss_down","GO_BP","GO:0030030","cell projection organization","2/11","113/1522",2,0.194046180415019,0.370979888473578,"LIMK1;AP5Z1"
"loss_down","GO_BP","GO:0030182","neuron differentiation","2/11","114/1522",2,0.196737327780485,0.370979888473578,"LIMK1;AP5Z1"
"loss_down","GO_BP","GO:0002443","leukocyte mediated immunity","1/11","30/1522",1,0.19725272118839,0.370979888473578,"C5"
"loss_down","GO_BP","GO:0003002","regionalization","1/11","30/1522",1,0.19725272118839,0.370979888473578,"TP53"
"loss_down","GO_BP","GO:0006935","chemotaxis","1/11","30/1522",1,0.19725272118839,0.370979888473578,"C5"
"loss_down","GO_BP","GO:0007409","axonogenesis","1/11","30/1522",1,0.19725272118839,0.370979888473578,"LIMK1"
"loss_down","GO_BP","GO:0031047","regulatory ncRNA-mediated gene silencing","1/11","30/1522",1,0.19725272118839,0.370979888473578,"TP53"
"loss_down","GO_BP","GO:0032970","regulation of actin filament-based process","1/11","30/1522",1,0.19725272118839,0.370979888473578,"LIMK1"
"loss_down","GO_BP","GO:0042330","taxis","1/11","30/1522",1,0.19725272118839,0.370979888473578,"C5"
"loss_down","GO_BP","GO:0051051","negative regulation of transport","1/11","30/1522",1,0.19725272118839,0.370979888473578,"SLC43A1"
"loss_down","GO_BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","1/11","30/1522",1,0.19725272118839,0.370979888473578,"TP53"
"loss_down","GO_BP","GO:0044087","regulation of cellular component biogenesis","2/11","115/1522",2,0.199434936443552,0.37394050583166,"LIMK1;TP53"
"loss_down","GO_BP","GO:0000082","G1/S transition of mitotic cell cycle","1/11","31/1522",1,0.203171099249334,0.374102473168684,"TP53"
"loss_down","GO_BP","GO:0000723","telomere maintenance","1/11","31/1522",1,0.203171099249334,0.374102473168684,"TP53"
"loss_down","GO_BP","GO:0044092","negative regulation of molecular function","1/11","31/1522",1,0.203171099249334,0.374102473168684,"TP53"
"loss_down","GO_BP","GO:0070482","response to oxygen levels","1/11","31/1522",1,0.203171099249334,0.374102473168684,"TP53"
"loss_down","GO_BP","GO:0072331","signal transduction by p53 class mediator","1/11","31/1522",1,0.203171099249334,0.374102473168684,"TP53"
"loss_down","GO_BP","GO:1902903","regulation of supramolecular fiber organization","1/11","31/1522",1,0.203171099249334,0.374102473168684,"LIMK1"
"loss_down","GO_BP","GO:0007389","pattern specification process","1/11","32/1522",1,0.20904978329243,0.378134166837779,"TP53"
"loss_down","GO_BP","GO:0009416","response to light stimulus","1/11","32/1522",1,0.20904978329243,0.378134166837779,"TP53"
"loss_down","GO_BP","GO:0042113","B cell activation","1/11","32/1522",1,0.20904978329243,0.378134166837779,"TP53"
"loss_down","GO_BP","GO:0044282","small molecule catabolic process","1/11","32/1522",1,0.20904978329243,0.378134166837779,"TP53"
"loss_down","GO_BP","GO:0048568","embryonic organ development","1/11","32/1522",1,0.20904978329243,0.378134166837779,"TP53"
"loss_down","GO_BP","GO:0071897","DNA biosynthetic process","1/11","32/1522",1,0.20904978329243,0.378134166837779,"TP53"
"loss_down","GO_BP","GO:0016477","cell migration","2/11","119/1522",2,0.210285917029232,0.379254659744803,"C5;FGF3"
"loss_down","GO_BP","GO:0051179","localization","5/11","459/1522",5,0.213068041975705,0.380178576074243,"SLC43A1;PDIA4;LIMK1;AP5Z1;TP53"
"loss_down","GO_BP","GO:0015711","organic anion transport","1/11","33/1522",1,0.214889013080205,0.380178576074243,"SLC43A1"
"loss_down","GO_BP","GO:0032200","telomere organization","1/11","33/1522",1,0.214889013080205,0.380178576074243,"TP53"
"loss_down","GO_BP","GO:0051402","neuron apoptotic process","1/11","33/1522",1,0.214889013080205,0.380178576074243,"TP53"
"loss_down","GO_BP","GO:0070661","leukocyte proliferation","1/11","33/1522",1,0.214889013080205,0.380178576074243,"TP53"
"loss_down","GO_BP","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","1/11","33/1522",1,0.214889013080205,0.380178576074243,"TP53"
"loss_down","GO_BP","GO:0071495","cellular response to endogenous stimulus","2/11","121/1522",2,0.215744946073125,0.380178576074243,"FGF3;TP53"
"loss_down","GO_BP","GO:1902533","positive regulation of intracellular signal transduction","2/11","121/1522",2,0.215744946073125,0.380178576074243,"FGF3;TP53"
"loss_down","GO_BP","GO:0048731","system development","4/11","341/1522",4,0.217506160619109,0.380178576074243,"LIMK1;AP5Z1;FGF3;TP53"
"loss_down","GO_BP","GO:0002250","adaptive immune response","1/11","34/1522",1,0.220689027086999,0.380178576074243,"C5"
"loss_down","GO_BP","GO:0006457","protein folding","1/11","34/1522",1,0.220689027086999,0.380178576074243,"PDIA4"
"loss_down","GO_BP","GO:0007015","actin filament organization","1/11","34/1522",1,0.220689027086999,0.380178576074243,"LIMK1"
"loss_down","GO_BP","GO:0010975","regulation of neuron projection development","1/11","34/1522",1,0.220689027086999,0.380178576074243,"LIMK1"
"loss_down","GO_BP","GO:0031669","cellular response to nutrient levels","1/11","34/1522",1,0.220689027086999,0.380178576074243,"TP53"
"loss_down","GO_BP","GO:0032102","negative regulation of response to external stimulus","1/11","34/1522",1,0.220689027086999,0.380178576074243,"C5"
"loss_down","GO_BP","GO:0048511","rhythmic process","1/11","34/1522",1,0.220689027086999,0.380178576074243,"TP53"
"loss_down","GO_BP","GO:0051130","positive regulation of cellular component organization","2/11","124/1522",2,0.223971045979764,0.380510350930599,"LIMK1;TP53"
"loss_down","GO_BP","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","1/11","35/1522",1,0.226450062505039,0.380510350930599,"TP53"
"loss_down","GO_BP","GO:0014706","striated muscle tissue development","1/11","35/1522",1,0.226450062505039,0.380510350930599,"FGF3"
"loss_down","GO_BP","GO:0019318","hexose metabolic process","1/11","35/1522",1,0.226450062505039,0.380510350930599,"TP53"
"loss_down","GO_BP","GO:0032535","regulation of cellular component size","1/11","35/1522",1,0.226450062505039,0.380510350930599,"LIMK1"
"loss_down","GO_BP","GO:0034599","cellular response to oxidative stress","1/11","35/1522",1,0.226450062505039,0.380510350930599,"TP53"
"loss_down","GO_BP","GO:0044843","cell cycle G1/S phase transition","1/11","35/1522",1,0.226450062505039,0.380510350930599,"TP53"
"loss_down","GO_BP","GO:0050821","protein stabilization","1/11","35/1522",1,0.226450062505039,0.380510350930599,"TP53"
"loss_down","GO_BP","GO:0062012","regulation of small molecule metabolic process","1/11","35/1522",1,0.226450062505039,0.380510350930599,"TP53"
"loss_down","GO_BP","GO:0051240","positive regulation of multicellular organismal process","2/11","126/1522",2,0.229477950134867,0.384547518618373,"C5;LIMK1"
"loss_down","GO_BP","GO:0050793","regulation of developmental process","3/11","234/1522",3,0.232163984971686,0.384976240572068,"LIMK1;FGF3;TP53"
"loss_down","GO_BP","GO:0005996","monosaccharide metabolic process","1/11","36/1522",1,0.232172355250463,0.384976240572068,"TP53"
"loss_down","GO_BP","GO:0048193","Golgi vesicle transport","1/11","36/1522",1,0.232172355250463,0.384976240572068,"AP5Z1"
"loss_down","GO_BP","GO:0010628","positive regulation of gene expression","2/11","127/1522",2,0.232237699597134,0.384976240572068,"C5;TP53"
"loss_down","GO_BP","GO:0009790","embryo development","2/11","128/1522",2,0.235001405689455,0.388510388438212,"FBXW4;TP53"
"loss_down","GO_BP","GO:0009410","response to xenobiotic stimulus","1/11","37/1522",1,0.237856139969335,0.389720537367141,"TP53"
"loss_down","GO_BP","GO:0031346","positive regulation of cell projection organization","1/11","37/1522",1,0.237856139969335,0.389720537367141,"LIMK1"
"loss_down","GO_BP","GO:0042063","gliogenesis","1/11","37/1522",1,0.237856139969335,0.389720537367141,"TP53"
"loss_down","GO_BP","GO:0002376","immune system process","3/11","237/1522",3,0.238268165935033,0.389720537367141,"C5;LIMK1;TP53"
"loss_down","GO_BP","GO:0001819","positive regulation of cytokine production","1/11","38/1522",1,0.243501650043636,0.393835751471186,"C5"
"loss_down","GO_BP","GO:0010948","negative regulation of cell cycle process","1/11","38/1522",1,0.243501650043636,0.393835751471186,"TP53"
"loss_down","GO_BP","GO:0043410","positive regulation of MAPK cascade","1/11","38/1522",1,0.243501650043636,0.393835751471186,"FGF3"
"loss_down","GO_BP","GO:0060537","muscle tissue development","1/11","38/1522",1,0.243501650043636,0.393835751471186,"FGF3"
"loss_down","GO_BP","GO:0030163","protein catabolic process","2/11","132/1522",2,0.246092248588647,0.393835751471186,"AP5Z1;FBXW4"
"loss_down","GO_BP","GO:0043207","response to external biotic stimulus","2/11","132/1522",2,0.246092248588647,0.393835751471186,"C5;TP53"
"loss_down","GO_BP","GO:0051707","response to other organism","2/11","132/1522",2,0.246092248588647,0.393835751471186,"C5;TP53"
"loss_down","GO_BP","GO:2000026","regulation of multicellular organismal development","2/11","132/1522",2,0.246092248588647,0.393835751471186,"LIMK1;TP53"
"loss_down","GO_BP","GO:0048468","cell development","3/11","242/1522",3,0.248531864841441,0.393835751471186,"LIMK1;AP5Z1;TP53"
"loss_down","GO_BP","GO:0000724","double-strand break repair via homologous recombination","1/11","39/1522",1,0.249109117597222,0.393835751471186,"AP5Z1"
"loss_down","GO_BP","GO:0001501","skeletal system development","1/11","39/1522",1,0.249109117597222,0.393835751471186,"TP53"
"loss_down","GO_BP","GO:0007186","G protein-coupled receptor signaling pathway","1/11","39/1522",1,0.249109117597222,0.393835751471186,"C5"
"loss_down","GO_BP","GO:0030217","T cell differentiation","1/11","39/1522",1,0.249109117597222,0.393835751471186,"TP53"
"loss_down","GO_BP","GO:0016192","vesicle-mediated transport","2/11","134/1522",2,0.251656850569795,0.395828550128962,"LIMK1;AP5Z1"
"loss_down","GO_BP","GO:0048870","cell motility","2/11","134/1522",2,0.251656850569795,0.395828550128962,"C5;FGF3"
"loss_down","GO_BP","GO:0009607","response to biotic stimulus","2/11","135/1522",2,0.254443352085139,0.397531588080158,"C5;TP53"
"loss_down","GO_BP","GO:0000725","recombinational repair","1/11","40/1522",1,0.25467877350176,0.397531588080158,"AP5Z1"
"loss_down","GO_BP","GO:0048667","cell morphogenesis involved in neuron differentiation","1/11","40/1522",1,0.25467877350176,0.397531588080158,"LIMK1"
"loss_down","GO_BP","GO:0008104","intracellular protein localization","3/11","246/1522",3,0.256818633145072,0.399856859200556,"PDIA4;AP5Z1;TP53"
"loss_down","GO_BP","GO:0043603","amide metabolic process","1/11","41/1522",1,0.260210847382651,0.40411533116245,"TP53"
"loss_down","GO_BP","GO:0010506","regulation of autophagy","1/11","42/1522",1,0.265705567624914,0.406489860918711,"TP53"
"loss_down","GO_BP","GO:0016055","Wnt signaling pathway","1/11","42/1522",1,0.265705567624914,0.406489860918711,"FBXW4"
"loss_down","GO_BP","GO:0048812","neuron projection morphogenesis","1/11","42/1522",1,0.265705567624914,0.406489860918711,"LIMK1"
"loss_down","GO_BP","GO:0071214","cellular response to abiotic stimulus","1/11","42/1522",1,0.265705567624914,0.406489860918711,"TP53"
"loss_down","GO_BP","GO:0090066","regulation of anatomical structure size","1/11","42/1522",1,0.265705567624914,0.406489860918711,"LIMK1"
"loss_down","GO_BP","GO:0104004","cellular response to environmental stimulus","1/11","42/1522",1,0.265705567624914,0.406489860918711,"TP53"
"loss_down","GO_BP","GO:0002683","negative regulation of immune system process","1/11","43/1522",1,0.271163161379052,0.411766282094117,"C5"
"loss_down","GO_BP","GO:0010720","positive regulation of cell development","1/11","43/1522",1,0.271163161379052,0.411766282094117,"LIMK1"
"loss_down","GO_BP","GO:0062197","cellular response to chemical stress","1/11","43/1522",1,0.271163161379052,0.411766282094117,"TP53"
"loss_down","GO_BP","GO:0033043","regulation of organelle organization","2/11","142/1522",2,0.274012011344907,0.415067455608665,"LIMK1;TP53"
"loss_down","GO_BP","GO:0040029","epigenetic regulation of gene expression","1/11","44/1522",1,0.276583854566903,0.415890148065147,"TP53"
"loss_down","GO_BP","GO:0048858","cell projection morphogenesis","1/11","44/1522",1,0.276583854566903,0.415890148065147,"LIMK1"
"loss_down","GO_BP","GO:0120039","plasma membrane bounded cell projection morphogenesis","1/11","44/1522",1,0.276583854566903,0.415890148065147,"LIMK1"
"loss_down","GO_BP","GO:0006974","DNA damage response","2/11","144/1522",2,0.279618609338611,0.418850816894392,"AP5Z1;TP53"
"loss_down","GO_BP","GO:0033554","cellular response to stress","3/11","257/1522",3,0.279914936168448,0.418850816894392,"PDIA4;AP5Z1;TP53"
"loss_down","GO_BP","GO:0007610","behavior","1/11","45/1522",1,0.281967871887447,0.418865316934251,"TP53"
"loss_down","GO_BP","GO:0043484","regulation of RNA splicing","1/11","45/1522",1,0.281967871887447,0.418865316934251,"FASTK"
"loss_down","GO_BP","GO:0051493","regulation of cytoskeleton organization","1/11","45/1522",1,0.281967871887447,0.418865316934251,"LIMK1"
"loss_down","GO_BP","GO:0006508","proteolysis","2/11","146/1522",2,0.285229876263066,0.421673975725446,"FBXW4;TP53"
"loss_down","GO_BP","GO:0009719","response to endogenous stimulus","2/11","146/1522",2,0.285229876263066,0.421673975725446,"FGF3;TP53"
"loss_down","GO_BP","GO:0002757","immune response-activating signaling pathway","1/11","46/1522",1,0.287315436822612,0.422774911617057,"LIMK1"
"loss_down","GO_BP","GO:0002682","regulation of immune system process","2/11","147/1522",2,0.288036891004141,0.422774911617057,"C5;LIMK1"
"loss_down","GO_BP","GO:0006952","defense response","2/11","147/1522",2,0.288036891004141,0.422774911617057,"C5;TP53"
"loss_down","GO_BP","GO:0030154","cell differentiation","4/11","383/1522",4,0.290785388809193,0.423448151906986,"LIMK1;AP5Z1;FGF3;TP53"
"loss_down","GO_BP","GO:0048869","cellular developmental process","4/11","384/1522",4,0.29260884924848,0.423448151906986,"LIMK1;AP5Z1;FGF3;TP53"
"loss_down","GO_BP","GO:0002764","immune response-regulating signaling pathway","1/11","47/1522",1,0.292626771643039,0.423448151906986,"LIMK1"
"loss_down","GO_BP","GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway","1/11","47/1522",1,0.292626771643039,0.423448151906986,"FGF3"
"loss_down","GO_BP","GO:0010639","negative regulation of organelle organization","1/11","47/1522",1,0.292626771643039,0.423448151906986,"TP53"
"loss_down","GO_BP","GO:0097193","intrinsic apoptotic signaling pathway","1/11","47/1522",1,0.292626771643039,0.423448151906986,"TP53"
"loss_down","GO_BP","GO:0006260","DNA replication","1/11","48/1522",1,0.297902097413837,0.427062447341515,"TP53"
"loss_down","GO_BP","GO:0016032","viral process","1/11","48/1522",1,0.297902097413837,0.427062447341515,"TP53"
"loss_down","GO_BP","GO:0034504","protein localization to nucleus","1/11","48/1522",1,0.297902097413837,0.427062447341515,"TP53"
"loss_down","GO_BP","GO:0045786","negative regulation of cell cycle","1/11","48/1522",1,0.297902097413837,0.427062447341515,"TP53"
"loss_down","GO_BP","GO:0006979","response to oxidative stress","1/11","49/1522",1,0.303141634000301,0.431555798403206,"TP53"
"loss_down","GO_BP","GO:0033044","regulation of chromosome organization","1/11","49/1522",1,0.303141634000301,0.431555798403206,"TP53"
"loss_down","GO_BP","GO:1901990","regulation of mitotic cell cycle phase transition","1/11","49/1522",1,0.303141634000301,0.431555798403206,"TP53"
"loss_down","GO_BP","GO:0044419","biological process involved in interspecies interaction between organisms","2/11","153/1522",2,0.304889292083831,0.432951013801998,"C5;TP53"
"loss_down","GO_BP","GO:0048583","regulation of response to stimulus","4/11","392/1522",4,0.30730289464393,0.432951013801998,"C5;LIMK1;FGF3;TP53"
"loss_down","GO_BP","GO:0006163","purine nucleotide metabolic process","1/11","50/1522",1,0.308345600073618,0.432951013801998,"TP53"
"loss_down","GO_BP","GO:0030098","lymphocyte differentiation","1/11","50/1522",1,0.308345600073618,0.432951013801998,"TP53"
"loss_down","GO_BP","GO:0030162","regulation of proteolysis","1/11","50/1522",1,0.308345600073618,0.432951013801998,"TP53"
"loss_down","GO_BP","GO:2001233","regulation of apoptotic signaling pathway","1/11","50/1522",1,0.308345600073618,0.432951013801998,"TP53"
"loss_down","GO_BP","GO:0006259","DNA metabolic process","2/11","155/1522",2,0.310507357057609,0.434004601341886,"AP5Z1;TP53"
"loss_down","GO_BP","GO:0046907","intracellular transport","2/11","155/1522",2,0.310507357057609,0.434004601341886,"AP5Z1;TP53"
"loss_down","GO_BP","GO:0006913","nucleocytoplasmic transport","1/11","51/1522",1,0.313514213116546,0.435239821820939,"TP53"
"loss_down","GO_BP","GO:0019221","cytokine-mediated signaling pathway","1/11","51/1522",1,0.313514213116546,0.435239821820939,"TP53"
"loss_down","GO_BP","GO:0051169","nuclear transport","1/11","51/1522",1,0.313514213116546,0.435239821820939,"TP53"
"loss_down","GO_BP","GO:0015980","energy derivation by oxidation of organic compounds","1/11","52/1522",1,0.318647689429067,0.440378267413205,"TP53"
