Gene,RNA_log2FC,RNA_stat,RNA_padj,RNA_baseMean,RNA_ID_rows,H4K16ac_Fold_median,H4K16ac_Fold_mean,H4K16ac_min_FDR,H4K16ac_peak_count,H4K16ac_Fold_nearest_TSS
SCAF1,-0.4062768918389524,-4.5519745577353135,3.0508958698539612e-05,1441.9492311401273,1,-0.936684547207055,-0.936684547207055,0.245503805084136,1,-0.936684547207055
SCARB1,0.0523032419146998,0.5009234961205713,0.7499965025047584,2166.191886312243,1,-0.365520817879318,-0.365520817879318,0.723194716006935,1,-0.365520817879318
SCLY,-0.5857192977372105,-1.6901594866479228,0.1799003526295166,60.278909291275454,1,-0.368203072759465,-0.368203072759465,0.717925498682338,1,-0.368203072759465
SCN5A,-2.229788912334981,-20.50734797788295,1.0717553982228544e-90,908.7622434947036,1,-0.17179845931385,-0.17179845931385,0.853918660396884,1,-0.17179845931385
SCNN1D,-1.4042225647692892,-4.256926924796156,0.00010731456606,54.58034294911271,1,0.8827544525988,0.8827544525988,0.25850724638249,1,0.8827544525988
SCO2,-0.1588722379843065,-0.8196067012995277,0.5694727139356683,206.04939785977848,1,-0.341233638104683,-0.341233638104683,0.738624879792833,1,-0.341233638104683
SCYL1,0.0312032938415715,0.337213524896384,0.8408466080722765,1187.9089684522817,1,-0.627834975270461,-0.627834975270461,0.481554556171411,1,-0.627834975270461
SDC1,-1.0957130232337655,-10.731921262372786,3.129947027135777e-25,1616.7698889311418,1,0.494844132229211,0.494844132229211,0.589935276118179,1,0.494844132229211
SDCBP2-AS1,1.218254540564179,2.041997386883029,0.0937049948555378,17.606708976841777,1,-0.789126966568463,-0.789126966568463,0.331370495683969,1,-0.789126966568463
SDF4,-0.60155160592968,-6.338876684905381,2.4797600380197303e-09,2789.471528833694,1,-0.713383570540142,-0.713383570540142,0.408159256083608,1,-0.713383570540142
SEC16A,-0.1270173172539499,-1.6263402400677054,0.2006055979388452,2498.7280229714743,1,-0.100513812496376,-0.100513812496376,0.909770293890461,1,-0.100513812496376
SECISBP2,-0.4299930240197931,-3.099828700488157,0.0065744237574895,444.46623897031486,1,0.232675514837731,0.232675514837731,0.809266618514092,1,0.232675514837731
SECTM1,-0.3391131134062154,-1.8790596823481869,0.1283028391196244,200.1226788538059,1,-0.407377030845362,-0.407377030845362,0.645829973470495,1,-0.407377030845362
SEH1L,0.0328642716202143,0.3892003522497211,0.8118530882363985,1551.9355347095957,1,0.0565684271598925,0.0565684271598925,0.960396682416376,1,0.0565684271598925
SELENOH,-0.1529629932687311,-0.7630366854725034,0.6013075823809071,170.73461885821155,1,-0.197180677671832,-0.197180677671832,0.855581438151887,1,-0.197180677671832
SEMA4C,-0.6242547118680647,-4.719533519912486,1.4336895748295602e-05,731.2647676340559,1,-0.386601567057195,-0.386601567057195,0.695534365418192,1,-0.386601567057195
SENP3,0.2407476365548171,1.79126013955894,0.1508455245988051,461.1702518057999,1,-0.788713273825198,-0.788713273825198,0.346062418366117,1,-0.788713273825198
SEPTIN10,0.4695927402316317,4.968679674994991,4.459408093552211e-06,1014.9469324809064,1,-0.38778161781155,-0.38778161781155,0.644686560999313,2,-0.327578005967716
SEPTIN8,-0.3425438309028528,-3.1643724017807844,0.0054060768743564,712.7675941245262,1,-0.325626990956418,-0.325626990956418,0.732265601455552,1,-0.325626990956418
SEPTIN9,-0.0222376422863389,-0.2993336701262165,0.8608977280008051,5394.7376970230525,1,-0.741721458555575,-0.741721458555575,0.18860744900432,2,-1.07245383819374
SERBP1,0.3978653913412333,5.24245849573826,1.152585701551854e-06,4117.634445781817,1,-0.411182118361255,-0.411182118361255,0.674231742051361,1,-0.411182118361255
SERINC5,-0.6589832346460653,-7.187352769404955,9.32830407567844e-12,1181.345044900953,1,-0.180105071376523,-0.180105071376523,0.865560062263693,1,-0.180105071376523
SERPINB1,-0.697536137509919,-5.889668486290045,3.5230822662348586e-08,536.9782998832449,1,0.0747416795786332,0.0747416795786332,0.937478844816912,1,0.0747416795786332
SERPINE1,-0.1067971310918561,-0.5995733999896447,0.6939006982753497,3339.6311105309333,1,-0.33817348711009,-0.4221295936331537,0.16165548897081,3,-0.969782875489981
SERPINH1,0.3647441043787975,1.7805157228091708,0.1536595449180421,3757.29655561019,1,-2.38149745856431,-2.38149745856431,0.0017758912479145,1,-2.38149745856431
SERTAD1,-0.0267072389429775,-0.1565296303381132,0.931954961480963,241.30576016726965,1,-0.429352579751415,-0.429352579751415,0.600301128327164,2,-0.417611177699149
SET,0.0510292159164635,0.6742823564150792,0.6525382350744683,7672.686427528812,1,-0.709010450065861,-0.709010450065861,0.346062418366117,1,-0.709010450065861
SETDB2,-0.0725689560962718,-0.4618206362435655,0.7715514827826009,254.5691895025204,1,-0.325617705401338,-0.325617705401338,0.744802594197491,1,-0.325617705401338
SF3A3,0.1720072075421466,1.9328681013067657,0.1161979721354848,1793.6299358029855,1,-0.950165920345825,-0.950165920345825,0.24106615249488,1,-0.950165920345825
SF3B1,0.432001895491384,5.028826248113655,3.3322920393556538e-06,4739.997065476562,1,-0.0152642068549757,-0.0152642068549757,0.990463256199758,1,-0.0152642068549757
SF3B2,0.2423756618485426,3.411079951714905,0.0024956476405737,4205.803457838234,1,-0.922856373524477,-0.922856373524477,0.261561184896397,1,-0.922856373524477
SF3B3,0.0711378238984797,0.9475451252710888,0.4995239251048288,2763.2460245239267,1,-0.283377319928474,-0.283377319928474,0.779774607136092,1,-0.283377319928474
SFN,-1.4555836633894423,-14.798985052308709,2.3481097280025617e-47,1353.6125782713968,1,-0.448481772498115,-0.448481772498115,0.623612500060116,1,-0.448481772498115
SFPQ,-0.0364021605698932,-0.4963680765594715,0.7524615362490726,5051.029703938202,1,-1.04112445369197,-1.04112445369197,0.132766061020311,1,-1.04112445369197
SFXN4,0.1003474537859444,0.6488586094061675,0.6658553421631882,301.43217090129457,1,-0.295157162105748,-0.295157162105748,0.78624770509631,1,-0.295157162105748
SGSM3,-0.7230053115691562,-1.484154184436025,0.2503591847270072,24.91206432379441,1,-0.829810923776961,-0.829810923776961,0.318025194611312,1,-0.829810923776961
SGTA,0.4191722572078168,4.778753173163596,1.0859626407311867e-05,1740.751017128948,1,-0.146393426458077,-0.146393426458077,0.881357210567722,1,-0.146393426458077
SH2B1,-0.3754153929069261,-3.082545473081167,0.0069201621369666,502.0250627398328,1,-0.6644973930702605,-0.6644973930702605,0.33472259231246,2,-0.797235348152202
SH2B3,0.2847066099081045,2.937698140416706,0.0105594655562795,1101.9257471110625,1,-0.08394988976366205,-0.08394988976366205,0.914176109082565,2,-0.0506632916945161
SH2D2A,-0.7042703831559938,-1.855826453914992,0.1338961955480535,42.12809482589234,1,0.0575377815010796,0.0575377815010796,0.958785010409141,1,0.0575377815010796
SH3BGRL3,-0.3612982592289903,-2.986001732122045,0.009195423706629,951.7996194308244,1,-0.245445611235919,-0.245445611235919,0.800400749347921,1,-0.245445611235919
SH3GL1,0.0751984894950771,0.7570018161415047,0.6048190971354356,1211.3535598982396,1,-0.6544749595016605,-0.6544749595016605,0.263093512344926,2,-0.823570858788247
SH3KBP1,0.359855253145189,3.6450897540723264,0.001115268429295,1553.453210801616,1,-1.215365088736,-1.215365088736,0.162264187367383,1,-1.215365088736
SHB,0.4480749011788607,2.669752600395032,0.021792114256164,252.2335890971996,1,-0.209089375555882,-0.209089375555882,0.809266618514092,1,-0.209089375555882
SHC1,-0.6527826323937724,-7.374668572920192,2.471632117742585e-12,1268.9838264362745,1,-0.412469576693835,-0.412469576693835,0.67502763370315,1,-0.412469576693835
SHISA5,0.6226269428411063,4.942601903046934,5.048264307157018e-06,918.9843631314724,1,-0.188845648381625,-0.188845648381625,0.862679459860138,1,-0.188845648381625
SHMT2,0.0503783943327839,0.7183621842567727,0.627103442069109,3959.965605066388,1,-1.07424532247436,-1.07424532247436,0.13698160006234,1,-1.07424532247436
SHROOM1,-0.635510965013224,-5.009755303824405,3.654795456349464e-06,456.77374561597645,1,-1.3739754096368166,-1.3739754096368166,0.0511414484275522,2,-0.699136982607733
SHROOM2,-0.1839295329588507,-1.280131908575438,0.3344926822578922,373.8221849944168,1,-0.535235021152173,-0.535235021152173,0.540942175021579,1,-0.535235021152173
SIGIRR,-1.526987238047438,-10.974309236801355,2.342152053864783e-26,369.74614631765405,1,-0.190702521108689,-0.190702521108689,0.856079756364035,1,-0.190702521108689
SIGMAR1,-0.7438887281673947,-7.839928693138236,7.856123043420838e-14,3904.4130544122754,1,-0.395022832765212,-0.395022832765212,0.654841996404859,1,-0.395022832765212
SIK3,0.9878569810927176,7.14821135523159,1.222687743392373e-11,543.6219089111011,1,-1.40660731072555,-1.40660731072555,0.110597330726611,1,-1.40660731072555
SIL1,-0.5747963140983909,-3.2455103903966034,0.0042121354871685,253.06086910876107,1,-0.473881213693794,-0.473881213693794,0.597684662206512,1,-0.473881213693794
SIPA1L2,1.303016158027528,7.600671103031467,4.728101677006941e-13,221.49203878984773,1,-0.6882449394569989,-0.6882449394569989,0.131940736641127,2,-1.18753970282902
SIPA1L3,0.6474762407118286,6.748196185114272,1.8295728855645535e-10,1181.5659132024698,1,0.117129297342749,0.117129297342749,0.910687595495585,1,0.117129297342749
SIRT5,0.1322344550951556,0.5315348552653208,0.7337333819444203,96.9517782173961,1,-0.2505678546815,-0.2505678546815,0.819684048171271,1,-0.2505678546815
SKA3,0.2211896341815291,2.09417857686793,0.0844236905039712,809.2119620067084,1,-0.913201138821401,-0.913201138821401,0.22520123959631,1,-0.913201138821401
SKAP1,-0.1454265521711808,-0.7290347063181419,0.6215192940738598,151.33218608712937,1,-1.03033610085683,-1.03033610085683,0.206836396165408,1,-1.03033610085683
SLBP,0.2125539349157021,2.063551310287972,0.0897191791531657,972.7246963510232,1,-0.130013386661366,-0.130013386661366,0.898842956986667,1,-0.130013386661366
SLC10A3,-0.8053386785760545,-6.74999751788354,1.8084155001738627e-10,642.047464794591,1,-0.419315137860854,-0.419315137860854,0.663438505932235,1,-0.419315137860854
SLC12A2-DT,0.1688233821123029,0.8018958653571496,0.5797198826748113,147.52001721866534,1,-1.09763388086431,-1.09763388086431,0.200798030978136,1,-1.09763388086431
SLC16A1-AS1,0.5192409960388881,2.6241056468154373,0.0245406586926453,169.49977609975767,1,-0.647287613091719,-0.647287613091719,0.462245273756997,1,-0.647287613091719
SLC16A13,-1.4271632164172845,-6.035011012267466,1.5169324049776625e-08,119.07776747683089,1,-0.151651112008576,-0.151651112008576,0.881357210567722,1,-0.151651112008576
SLC16A3,-0.6344827053992014,-6.697687792481047,2.5480886351936457e-10,4290.200161876245,1,0.137391559871172,0.137391559871172,0.67502763370315,2,-0.138082279794063
SLC16A5,0.4064051476120373,2.997187015482811,0.0089072815402021,339.37367109227256,1,-1.14168242470542,-1.14168242470542,0.169193567770885,1,-1.14168242470542
SLC17A9,-0.7541970255868747,-7.823846478019818,8.869088270347868e-14,1882.4359968145493,1,-0.269045483635221,-0.269045483635221,0.795045177432153,1,-0.269045483635221
SLC18B1,0.1586182139049539,0.73822725514776,0.6160947957841334,135.39276893016964,1,-0.417501110805744,-0.417501110805744,0.654262693519241,1,-0.417501110805744
SLC1A2,-0.6224560629105441,-2.8577645178309066,0.0132246433029689,176.8851806231348,1,-0.280121320543295,-0.280121320543295,0.786445982775771,1,-0.280121320543295
SLC1A5,-1.4164989222365485,-14.557198838494656,7.403100710047637e-46,20976.801639554626,1,-0.560047941930855,-0.4099842509894484,0.226285024614391,3,0.308356977177163
SLC20A1-DT,-0.3834855597866506,-1.0206538899642166,0.4607886830304118,39.20032123921299,1,-0.14649913411167576,-0.14649913411167576,0.778430690991437,2,-0.308630498448297
SLC22A4,-1.150147526220312,-3.863175772634329,0.0005072691111194,122.83723839842568,1,-0.741623506983433,-0.741623506983433,0.343256437905131,1,-0.741623506983433
SLC25A10,-0.1932815020443373,-1.1033987455754573,0.4179339405992776,204.19915933383172,1,-0.3216127517502865,-0.3216127517502865,0.632189053598654,2,-0.437672322648523
SLC25A17,-0.7441625171029388,-4.710304908206057,1.4953392233006453e-05,288.3903832980612,1,-0.391436703842617,-0.391436703842617,0.688650403494023,1,-0.391436703842617
SLC25A44,-0.3498717532190004,-2.704002957113037,0.0199319432254482,477.1756735707066,1,-0.252262970292481,-0.252262970292481,0.797683606140175,1,-0.252262970292481
SLC25A45,-0.0839713321912593,-0.3171447223043028,0.851528278307282,88.88450361440691,1,-0.201332525474513,-0.201332525474513,0.848924822271893,1,-0.201332525474513
SLC27A5,-0.7425359139238352,-2.192330591682917,0.0683719624794215,52.44437775622873,1,-1.188349562638435,-1.188349562638435,0.0920934256209946,2,-1.53820628520425
SLC29A2,-0.6085767167578053,-4.77220963431135,1.1205333535860825e-05,783.5906370518466,1,-0.990981353736973,-0.990981353736973,0.174258688387565,1,-0.990981353736973
SLC2A1-DT,-0.1073384049543447,-0.3382816045948421,0.8402909308652283,52.61127020666024,1,-0.763765798066336,-0.674606926689404,0.25850724638249,3,-0.763765798066336
SLC2A14,0.7938014999647849,1.8139824641503783,0.1447500880102108,30.80634380453344,1,-0.522871793016383,-0.522871793016383,0.563671643889185,1,-0.522871793016383
SLC2A3,0.6569570294659521,8.028970230716185,1.822698675741836e-14,13948.430055130711,1,-1.09320161500752,-2.513767922357139,0.0042149687753129,3,-1.09320161500752
SLC2A4RG,-0.370180795461728,-4.069535358254231,0.000228830476727,1498.2393400997405,1,-2.74685632648292,-2.74685632648292,0.0253732612674741,1,-2.74685632648292
SLC30A10,1.6505930853690003,8.535426127709643,2.965828003942358e-16,181.93155369210504,1,0.3022349596969533,0.3022349596969533,0.462211632948989,2,-0.0204870800578873
SLC35E2B,-0.4120318699562527,-2.805140967920964,0.0152158863092952,339.64773526584,1,-0.0519751104808075,-0.0519751104808075,0.960923015899512,1,-0.0519751104808075
SLC35F5,-0.5460339127278114,-5.422078608987715,4.538593184324746e-07,1248.4962115146975,1,-0.272053643921845,-0.272053643921845,0.78624770509631,1,-0.272053643921845
SLC38A1,0.0436945655715476,0.6231846190060876,0.6810027858930194,6627.8262645072655,1,-0.244467510998611,-0.244467510998611,0.822663668251855,1,-0.244467510998611
SLC38A4-AS1,0.1961833446093186,0.205227198962916,0.9081554530102413,6.847009918977102,1,-1.08034116994279,-1.08034116994279,0.203774653029444,1,-1.08034116994279
SLC38A5,-0.6039564629693427,-6.443456526273618,1.2947146623800667e-09,2632.574024442732,1,-0.787584424674272,-0.787584424674272,0.346062418366117,1,-0.787584424674272
SLC38A7,-0.5818397425024848,-4.166273079418184,0.0001556763117427,407.0097539956332,1,-0.621274559693374,-0.621274559693374,0.48322002053411,1,-0.621274559693374
SLC39A10,0.220940851160359,1.7655566297484029,0.1579104354746029,510.4839473262807,1,-0.215599138888794,-0.215599138888794,0.841591823625857,1,-0.215599138888794
SLC39A13,-0.7308471308560592,-7.248815109041832,6.085383243168862e-12,1128.0512393777376,1,-0.811269293525358,-0.811269293525358,0.318619084336669,1,-0.811269293525358
SLC3A2,-0.8235697194391767,-9.181848444471616,1.0967088693851853e-18,6931.214997107817,1,-0.906052059531429,-0.906052059531429,0.200850706011295,1,-0.906052059531429
SLC43A1,-1.0310929344240336,-6.185156726987746,6.285299960698327e-09,313.4679814557434,1,-6.01907725701251,-6.01907725701251,0.0029107491864408,1,-6.01907725701251
SLC48A1,-0.7427407879530726,-9.087164726773864,2.5263525101647377e-18,2629.644840402582,1,-1.583344399345075,-1.583344399345075,0.0463700895599328,2,-1.78923993256896
SLC4A2,-1.2237886823917823,-13.932949267449317,4.5920307636512057e-42,3015.6552606892365,1,0.0295040434413048,0.0295040434413048,0.977131075976984,1,0.0295040434413048
SLC4A8,-0.8168456518650521,-5.064530848769941,2.798362719080407e-06,266.0394443736355,1,-0.635837230972644,-0.635837230972644,0.473564171304369,1,-0.635837230972644
SLC50A1,-0.3544585990356874,-2.2964264413752264,0.0540406216198499,272.8472251876034,1,-0.916804705325645,-0.916804705325645,0.237616649128218,1,-0.916804705325645
SLC5A6,-1.190658561301715,-10.38786560522888,1.0762147710524424e-23,1786.341536825524,1,-0.38298849847825756,-0.38298849847825756,0.53043519839942,2,-0.549663204326943
SLC66A1,-0.9069331963276182,-5.43707731815561,4.1892862235991683e-07,268.8367703376315,1,-1.3562021254517,-1.3562021254517,0.121577177581464,1,-1.3562021254517
SLC6A6,-0.2261602539774266,-2.885687358828184,0.0122349351416523,2279.8218863560173,1,0.0862437126801669,0.0862437126801669,0.937550660454171,1,0.0862437126801669
SLC7A1,-0.1995034003938868,-2.3284107857206027,0.0502627211065404,4493.71692654128,1,-0.398800258570099,-0.398800258570099,0.691446984700029,1,-0.398800258570099
SLC7A7,-0.477244361700477,-2.681989211425842,0.0210960858831434,202.9037023912443,1,-0.3353761516260445,-0.3353761516260445,0.286424854708592,2,0.204652870976805
SLC7A8,-0.657442366970877,-7.357602305178613,2.798260953373329e-12,3338.075643736657,1,-0.435211349509739,-0.435211349509739,0.654841996404859,1,-0.435211349509739
SLC9A5,-1.151753536760754,-2.8562478912876976,0.0132827163292691,36.018175018904984,1,-0.980310264315035,-0.980310264315035,0.237616649128218,1,-0.980310264315035
SLC9A8,-0.4578853690702231,-2.697826314464556,0.020230249884087,280.55985845338546,1,-0.271168344209152,-0.271168344209152,0.779774607136092,1,-0.271168344209152
SLC9B2,0.2279432057116157,1.0005995348572374,0.4711323860931846,115.71507981156093,1,-1.27470257538606,-1.27470257538606,0.102737322694816,1,-1.27470257538606
SLCO3A1,-0.6618214448917447,-3.3144640390217144,0.0033851755765013,204.0267146965277,1,-0.5549110038999957,-0.5549110038999957,0.207235529827352,2,-1.02293389071924
SLCO4A1,-1.0661568282808174,-11.45924964680374,1.1123340125155279e-28,2828.7504876530365,1,-0.546920903183964,-0.546920903183964,0.534815368888785,1,-0.546920903183964
SLIT1,1.703985163241755,10.464382843548362,4.957125139048235e-24,258.6898492918318,1,-0.264369052560726,-0.264369052560726,0.806198577255132,1,-0.264369052560726
SMAGP,0.2249602732906096,1.550142767429416,0.2261285928759588,385.1767662473235,1,-0.0284159979542159,-0.0284159979542159,0.979826441035075,1,-0.0284159979542159
SMARCC1,0.433105889634201,5.463155498048006,3.644956378643242e-07,2575.6983044742497,1,-1.07937953595102,-1.07937953595102,0.16603817395628,1,-1.07937953595102
SMARCD1,0.5802876084376832,7.091257751579098,1.809643025851757e-11,2026.1072347571733,1,-0.453123436168332,-0.453123436168332,0.630033840693985,1,-0.453123436168332
SMCO2,2.065913744809012,5.632586327498295,1.4729835340271952e-07,51.54466898927835,1,-0.450329875520033,-0.450329875520033,0.618881627414122,1,-0.450329875520033
SMG6,0.0744480239486912,0.6792333095057449,0.6494147273285594,636.9079838811145,1,0.0130651728103189,0.0130651728103189,0.98990484601319,1,0.0130651728103189
SMG7-AS1,-0.0658267098084885,-0.059982192183025,0.9751454138954416,6.369618701832072,1,-0.255197690927226,-0.255197690927226,0.812149620231784,1,-0.255197690927226
SMG9,0.994971385042113,9.451226008002878,9.415326823938414e-20,1367.1275046851197,1,-0.210785819085262,-0.210785819085262,0.101757586405296,2,-0.885973538430999
SMPD4BP,-0.9248377743641654,-3.4404728445965898,0.0022637112639595,86.24618634624831,1,-0.424659521448188,-0.424659521448188,0.654262693519241,1,-0.424659521448188
SMTN,-1.052492460392464,-8.714888690514442,6.462510319527391e-17,694.7228690740046,1,-0.525707060513961,-0.525707060513961,0.579357497803661,1,-0.525707060513961
SMYD5,0.2421400955010335,2.140043201673187,0.0765423247343981,630.1197302599795,1,-0.641097822387693,-0.641097822387693,0.470969028858272,1,-0.641097822387693
SNAI1,0.0065858117118067,0.020825171276048,0.991437768498464,62.67571658847923,1,-0.730006516122226,-0.730006516122226,0.333449349343651,1,-0.730006516122226
SNAPC1,0.1260756365798738,0.4690043004723976,0.7678032817464676,82.71753760904787,1,0.834074936159328,0.834074936159328,0.31271561666713,1,0.834074936159328
SNAPC4,-0.0582270045391755,-0.5854850800778492,0.7025861502689111,1038.1848461879683,1,-0.296186312195189,-0.296186312195189,0.785493256403938,1,-0.296186312195189
SNF8,0.912291383557184,7.935406445907857,3.7611289782304895e-14,696.0038008597808,1,-0.472800510045024,-0.472800510045024,0.615461806544891,1,-0.472800510045024
SNHG1,0.1836401505370563,2.0143441759391965,0.0987916585182831,1266.695072317555,1,-0.688212461640688,-0.688212461640688,0.399265814525579,1,-0.688212461640688
SNHG10,-0.2968447528321952,-1.8327781013983249,0.1395651841241366,323.69499624237096,1,-0.385404298993561,-0.385404298993561,0.658576678502526,1,-0.385404298993561
SNHG11,0.1141940148774534,0.5793446537445385,0.7060850612063608,164.06455914801808,1,-1.30026807123075,-1.30026807123075,0.100131372556255,1,-1.30026807123075
SNHG12,-0.4322960148893989,-2.5404252526906834,0.0303372476652791,301.6690052897296,1,0.268740912119965,0.268740912119965,0.78624770509631,1,0.268740912119965
SNHG15,-1.0169789214823133,-7.907753872523991,4.660688877661695e-14,556.7144262736184,1,-0.37075773433298,-0.37075773433298,0.69967907855185,1,-0.37075773433298
SNHG16,0.9338401780775488,10.3841355839925,1.1163906103459913e-23,1804.811400865438,1,-0.339843488638439,-0.339843488638439,0.695534365418192,1,-0.339843488638439
SNHG17,0.2086225427242729,1.881157215499824,0.1278334164198168,862.6002152036058,1,-0.214521736590583,-0.214521736590583,0.826566045193589,1,-0.214521736590583
SNHG26,0.0454384627924867,0.1513569347621736,0.9341615878913062,66.33333786254971,1,-0.584935698095705,-0.584935698095705,0.418213823208288,1,-0.584935698095705
SNHG29,0.692110857059609,8.307759797597935,1.9495161318504946e-15,5839.691623590818,1,-0.285574374653526,-0.285574374653526,0.779774607136092,1,-0.285574374653526
SNHG5,0.3826199972420495,3.3134315905386327,0.0033960961726359,622.5125901603972,1,-0.4107498259495,-0.4107498259495,0.612761885042134,1,-0.4107498259495
SNRNP200,0.0224463389598337,0.2665525950312385,0.8768103911196062,5314.667981219851,1,-0.0554252176135322,-0.0554252176135322,0.960923015899512,1,-0.0554252176135322
SNRPB,0.0244631911396063,0.2892111132822579,0.8652430490774197,3400.3375018072497,1,-0.565731782971026,-0.565731782971026,0.500692917053636,1,-0.565731782971026
SNRPC,0.2526850098866871,2.496459077999721,0.033814110874448,878.1103695493972,1,-0.146957537592344,-0.146957537592344,0.885696602558509,1,-0.146957537592344
SNTA1,-0.5540793808926128,-2.644658887727015,0.0233007712321031,142.5528772780586,1,-0.360926189887776,-0.360926189887776,0.644686560999313,1,-0.360926189887776
SNU13,0.1839891244911363,2.033149395464123,0.0954435925265682,1742.270945365923,1,-0.411921931178897,-0.411921931178897,0.668613272503174,1,-0.411921931178897
SNX25,-0.4703228042613777,-4.323756246237178,8.131119573408807e-05,712.7109246529693,1,-0.5121036834391655,-0.5121036834391655,0.549514729907091,2,-0.466169450446812
SNX8,-0.9379322020074428,-9.240186136215664,6.486589337598557e-19,868.0978894194133,1,-0.730094724052741,-0.730094724052741,0.231514706947044,1,-0.730094724052741
SNX9,0.1154736982170791,1.3215739310606325,0.3164619142999657,1454.0977523145818,1,0.151184356036689,0.151184356036689,0.882577497897498,1,0.151184356036689
SOD2,0.2755447806142089,2.599042816678796,0.0261701941316845,1139.910120813469,1,0.141343792140679,0.141343792140679,0.881357210567722,1,0.141343792140679
SORBS1,0.3919265631532156,4.832475541117811,8.4571904020905e-06,2303.8528250338595,1,0.277061387572507,0.277061387572507,0.668613272503174,2,0.135356816363353
SOS1,0.2861746794628088,2.5815372019584237,0.0273299900463585,648.584359669195,1,-7.41695960667147,-7.41695960667147,0.0004091143587456,1,-7.41695960667147
SOX13,-0.1582531788814309,-1.575726461700913,0.217498588173448,890.7905605666725,1,-0.158217268500384,-0.158217268500384,0.881357210567722,1,-0.158217268500384
SP1,0.3245810417593606,4.024814532313925,0.000272914983666,1740.0484652184862,1,-0.287832936249768,-0.287832936249768,0.790282441659677,1,-0.287832936249768
SP2-DT,1.0139510848682989,1.352111016941448,0.3034057443343144,10.360468332573577,1,-0.635761105935741,-0.635761105935741,0.441689401821578,1,-0.635761105935741
SP3,0.2889982991199339,3.1330331633316657,0.0059426294201594,1381.7090663671504,1,-0.904078650191576,-0.904078650191576,0.220372711514507,1,-0.904078650191576
SPATA2,-0.0465780480360529,-0.3069250420635859,0.8570698531567924,317.40739972022527,1,0.243819940741218,0.243819940741218,0.813019493502927,1,0.243819940741218
SPATS2,0.6266033535342072,5.232469201702159,1.2132791541085209e-06,568.9264085114733,1,-0.795289087272601,-0.795289087272601,0.283943940873422,1,-0.795289087272601
SPATS2L,0.3564157528190453,4.124889979674971,0.0001838331223522,1693.9024838794692,1,-5.73204067142612,-5.73204067142612,0.0018997629516853,1,-5.73204067142612
SPEN,0.3103787517916822,3.1161219226642265,0.0062543867993786,1975.615612811017,1,-0.261257842124606,-0.261257842124606,0.750507636387212,1,-0.261257842124606
SPG11,-0.3834236765143508,-2.306913776723607,0.0528332682958193,355.53638109929767,1,-0.175392852381655,-0.175392852381655,0.832929435366509,1,-0.175392852381655
SPHK2,-0.0410831435730112,-0.1998194516762541,0.9108440728387056,154.5191880375176,1,0.0164150160190295,0.0164150160190295,0.990463256199758,1,0.0164150160190295
SPIDR,-0.210884255692318,-1.616781593339356,0.2037438641842665,424.865842736365,1,-0.988068479079976,-0.988068479079976,0.235838763535535,1,-0.988068479079976
SPIRE1,0.0811157511718501,0.7188141128793314,0.626971975052178,613.4542170716257,1,-2.33753943327583,-2.33753943327583,0.0366186752379826,1,-2.33753943327583
SPNS1,0.0498004221108094,0.0877793754605766,0.9628831936161452,18.054858615394064,1,-0.670603770062494,-0.670603770062494,0.41270416369252,1,-0.670603770062494
SPNS3,-2.17112486893612,-5.024189994864316,3.410850429164692e-06,35.68307778239112,1,-0.27490494926045,-0.27490494926045,0.790282441659677,1,-0.27490494926045
SPOPL-DT,0.9769107107795006,0.9579476499560816,0.4941144034338997,5.370308160385528,1,0.225048192697442,0.225048192697442,0.834046978865984,1,0.225048192697442
SPOUT1,-2.102984007685258,-2.153378578037871,0.0743552257793965,7.28180499187165,1,-0.778336037003721,-0.778336037003721,0.352337845554514,1,-0.778336037003721
SPPL2B,-1.1753061327917504,-7.74126197177564,1.6421914774424666e-13,400.6944965934021,1,0.815392086844152,0.815392086844152,0.312541673934432,1,0.815392086844152
SPRY4-AS1,-0.702951786917443,-2.131731093671476,0.0779216252865772,54.7111409123495,1,0.286429285821124,0.19691571609987724,0.245734579390447,4,0.68137696673533
SPRYD3,0.4828559529224744,3.3335571775660484,0.0031859645837983,424.9224947365875,1,0.063785442669796,0.063785442669796,0.950777472385887,1,0.063785442669796
SPRYD4,0.1930282067416823,1.3817182161611072,0.2911969659866099,334.6354324616983,1,-0.0792513331050364,-0.0792513331050364,0.943450460600675,1,-0.0792513331050364
SPTBN2,-1.1851316045900493,-11.232297763311095,1.3912538000537695e-27,954.3521126872372,1,0.177700745847635,0.177700745847635,0.865029149536423,1,0.177700745847635
SPTLC1,-0.6356764081243227,-6.636468074182947,3.7876181006793396e-10,1408.6983244459316,1,-0.438358941878062,-0.438358941878062,0.583782049588085,1,-0.438358941878062
SPTY2D1,0.2814639116620487,2.2794788039739298,0.0561997873746435,469.97602590486,1,-1.43649498442202,-1.43649498442202,0.0979067926324721,1,-1.43649498442202
SRA1,0.0306322691001253,0.2603660933553167,0.8800408363033244,595.2470016586877,1,-0.216483094342806,-0.216483094342806,0.832929435366509,1,-0.216483094342806
SRCAP,0.1723238336580737,0.7697008487980903,0.5976410870790458,128.75763503840002,1,-0.568384019121086,-0.568384019121086,0.534815368888785,1,-0.568384019121086
SREBF1,-0.7220981870836087,-3.32393502351462,0.0032838992618318,1594.792957178278,1,-0.625608831326648,-0.625608831326648,0.473564171304369,1,-0.625608831326648
